"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer"
"npb-3.3-CG-makea_6","3000","GeForceGTX","48008","36000","1.43856528","0.267972920378418","gold2","1.706538200378418","1.706538200378418"
"npb-3.3-CG-makea_6","5000","GeForceGTX","80008","60000","2.70681776","0.2752514939215089","gold2","2.982069253921509","2.982069253921509"
"npb-3.3-CG-makea_6","7000","GeForceGTX","112008","84000","3.57931104","0.3204849690637208","gold2","3.8997960090637207","3.8997960090637207"
"npb-3.3-CG-makea_6","9000","GeForceGTX","144008","108000","5.945860799999999","0.3212111623565677","gold2","6.267071962356567","6.267071962356567"
"npb-3.3-CG-makea_6","11000","GeForceGTX","176008","132000","8.49399888","0.3789964965869145","gold2","8.872995376586914","8.872995376586914"
"npb-3.3-CG-makea_6","13000","GeForceGTX","208008","156000","9.69962784","0.3597813015405278","gold2","10.059409141540527","10.059409141540527"
"npb-3.3-CG-makea_6","15000","GeForceGTX","240008","180000","14.00104192","0.3439292599621589","gold2","14.344971179962158","14.34497117996216"
"npb-3.3-CG-makea_6","17000","GeForceGTX","272008","204000","13.1660248","0.3479348462249762","gold2","13.513959646224976","13.513959646224977"
"npb-3.3-CG-makea_6","19000","GeForceGTX","304008","228000","16.56311632","0.4018795410534677","gold2","16.964995861053467","16.964995861053467"
"npb-3.3-CG-makea_7","1000","GeForceGTX","8008","4000","0.0109302399999999","0.2102649809472656","gold2","0.2211952209472656","0.2211952209472655"
"npb-3.3-CG-makea_7","3000","GeForceGTX","24008","12000","0.0098704","0.2498723368164062","gold2","0.2597427368164062","0.2597427368164062"
"npb-3.3-CG-makea_7","5000","GeForceGTX","40008","20000","0.00921552","0.2992528218273926","gold2","0.3084683418273926","0.3084683418273926"
"npb-3.3-CG-makea_7","7000","GeForceGTX","56008","28000","0.0091512","0.3190486634338378","gold2","0.3281998634338379","0.32819986343383784"
"npb-3.3-CG-makea_7","9000","GeForceGTX","72008","36000","0.00927536","0.2598861027838134","gold2","0.2691614627838135","0.2691614627838134"
"npb-3.3-CG-makea_7","11000","GeForceGTX","88008","44000","0.0088849599999999","0.2357718412237548","gold2","0.2446568012237548","0.24465680122375472"
"npb-3.3-CG-makea_7","13000","GeForceGTX","104008","52000","0.0091043199999999","0.2394696984783935","gold2","0.2485740184783935","0.2485740184783934"
"npb-3.3-CG-makea_7","15000","GeForceGTX","120008","60000","0.0090777599999999","0.2649414813330078","gold2","0.2740192413330078","0.2740192413330077"
"npb-3.3-CG-makea_7","17000","GeForceGTX","136008","68000","0.00986464","0.2398287537072753","gold2","0.2496933937072754","0.2496933937072753"
"npb-3.3-CG-makea_7","19000","GeForceGTX","152008","76000","0.00966096","0.2722666256018066","gold2","0.2819275856018066","0.2819275856018066"
"npb-3.3-LU-blts","1000","GeForceGTX","32024","8000","0.0106086399999999","0.2437947127374267","gold2","0.2544033527374267","0.2544033527374266"
"npb-3.3-LU-buts","1000","GeForceGTX","32024","8000","0.010456","0.3202901738586425","gold2","0.3307461738586426","0.3307461738586425"
"npb-3.3-LU-erhs1","1000","GeForceGTX","8012","16000","0.01011744","0.2588771297784424","gold2","0.2689945697784424","0.2689945697784424"
"npb-3.3-LU-erhs1","3000","GeForceGTX","24012","48000","0.0092231999999999","0.2460205782287597","gold2","0.2552437782287597","0.2552437782287596"
"npb-3.3-LU-erhs1","5000","GeForceGTX","40012","80000","0.00969344","0.2446336187921142","gold2","0.2543270587921142","0.2543270587921142"
"npb-3.3-LU-erhs1","7000","GeForceGTX","56012","112000","0.0100264","0.2830746723114014","gold2","0.2931010723114013","0.29310107231140137"
"npb-3.3-LU-erhs1","9000","GeForceGTX","72012","144000","0.0109372799999999","0.3942741686694336","gold2","0.4052114486694336","0.4052114486694335"
"npb-3.3-LU-erhs1","11000","GeForceGTX","88012","176000","0.01142352","0.2924218855786132","gold2","0.3038454055786133","0.3038454055786132"
"npb-3.3-LU-erhs1","13000","GeForceGTX","104012","208000","0.01099024","0.3545173626916504","gold2","0.3655076026916504","0.3655076026916504"
"npb-3.3-LU-erhs1","15000","GeForceGTX","120012","240000","0.01008224","0.3676478911492919","gold2","0.377730131149292","0.37773013114929194"
"npb-3.3-LU-erhs1","17000","GeForceGTX","136012","272000","0.0078699199999999","0.3295913131390381","gold2","0.3374612331390381","0.33746123313903803"
"npb-3.3-LU-erhs1","19000","GeForceGTX","152012","304000","0.00656192","0.339897230314331","gold2","0.346459150314331","0.346459150314331"
