"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","3000","CPU","24000","12000","0.34499919","0.7200380605187988","epyc7","1.0650372505187988","1.0650372505187988"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","5000","CPU","40000","20000","0.4319941049999999","0.5635095590167236","epyc7","0.9955036640167236","0.9955036640167236"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","7000","CPU","56000","28000","0.4583929599999999","0.2595414100408936","epyc7","0.7179343700408936","0.7179343700408936"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","9000","CPU","72000","36000","0.68832268","0.6878400874102784","epyc7","1.3761627674102783","1.3761627674102783"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","11000","CPU","88000","44000","0.67027114","0.2528999033959961","epyc7","0.923171043395996","0.923171043395996"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","13000","CPU","104000","52000","0.7399614099999999","0.3305868859747314","epyc7","1.0705482959747314","1.0705482959747314"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","15000","CPU","120000","60000","0.756119055","0.280255513939209","epyc7","1.036374568939209","1.036374568939209"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","17000","CPU","136000","68000","0.758735025","0.2891158222442627","epyc7","1.0478508472442627","1.0478508472442627"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","19000","CPU","152000","76000","0.743467495","0.2516034392956543","epyc7","0.9950709342956544","0.9950709342956544"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","1000","CPU","8000","4000","0.01050281","0.5815846972479248","dungani","0.5920875072479248","0.5920875072479248"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","3000","CPU","24000","12000","0.01286509","0.6009125474816894","dungani","0.6137776374816895","0.6137776374816895"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","5000","CPU","40000","20000","0.013994025","0.3649830353179931","dungani","0.3789770603179931","0.3789770603179931"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","7000","CPU","56000","28000","0.015017255","0.4427321117602539","dungani","0.4577493667602539","0.4577493667602539"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","9000","CPU","72000","36000","0.017350655","0.5675389953448486","dungani","0.5848896503448486","0.5848896503448486"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","11000","CPU","88000","44000","0.02349739","0.5019711978753661","dungani","0.5254685878753662","0.5254685878753661"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","13000","CPU","104000","52000","0.02337867","0.4299611451397705","dungani","0.4533398151397705","0.4533398151397705"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","15000","CPU","120000","60000","0.0246390599999999","0.0586715440954589","dungani","0.0833106040954589","0.0833106040954587"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","17000","CPU","136000","68000","0.031353245","13.421272029658205","dungani","13.452625274658203","13.452625274658203"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","19000","CPU","152000","76000","0.02799086","0.7012314376684571","dungani","0.729222297668457","0.729222297668457"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","1000","IntelXeonCPU","4000","4000","0.0602098649999999","0.0685671621301269","gold2","0.1287770271301269","0.1287770271301268"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","3000","IntelXeonCPU","12000","12000","0.05518098","0.1187692153125","gold2","0.1739501953125","0.1739501953125"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","5000","IntelXeonCPU","20000","20000","0.053008055","0.0632031209185791","gold2","0.1162111759185791","0.1162111759185791"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","7000","IntelXeonCPU","28000","28000","0.06583477","0.0619981195568847","gold2","0.1278328895568847","0.1278328895568847"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","9000","IntelXeonCPU","36000","36000","0.060019565","0.0600301500421142","gold2","0.1200497150421142","0.1200497150421142"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","11000","IntelXeonCPU","44000","44000","0.06194769","0.0580817594628906","gold2","0.1200294494628906","0.1200294494628906"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","13000","IntelXeonCPU","52000","52000","0.071081955","0.0634123496569824","gold2","0.1344943046569824","0.1344943046569824"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","15000","IntelXeonCPU","60000","60000","0.086272515","0.1322071183312988","gold2","0.2184796333312988","0.2184796333312988"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","17000","IntelXeonCPU","68000","68000","0.093618305","0.1274732038653564","gold2","0.2210915088653564","0.2210915088653564"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","19000","IntelXeonCPU","76000","76000","0.09081819","0.0892534023309326","gold2","0.1800715923309326","0.1800715923309326"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","1000","CPU","4000","4000","0.519312615","0.7011234811914063","silver1","1.2204360961914062","1.2204360961914062"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","3000","CPU","12000","12000","0.5839569","0.884926852822876","silver1","1.468883752822876","1.468883752822876"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","5000","CPU","20000","20000","0.53499798","0.8164670068011475","silver1","1.3514649868011477","1.3514649868011477"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","7000","CPU","28000","28000","0.4797968649999999","0.1511361813409424","silver1","0.6309330463409424","0.6309330463409423"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","9000","CPU","36000","36000","0.510765595","0.8891233973095702","silver1","1.3998889923095703","1.3998889923095703"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","11000","CPU","44000","44000","0.4897959449999999","0.99099920003479","silver1","1.48079514503479","1.48079514503479"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","13000","CPU","52000","52000","0.4696791099999999","0.8079965186621094","silver1","1.2776756286621094","1.2776756286621094"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","15000","CPU","60000","60000","0.581620075","0.1427659017913818","silver1","0.7243859767913818","0.7243859767913818"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","17000","CPU","68000","68000","0.481736885","0.8977744713537598","silver1","1.3795113563537598","1.3795113563537598"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","19000","CPU","76000","76000","0.421765065","0.8854029418969727","silver1","1.3071680068969729","1.3071680068969729"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","1000","CPU","4000","4000","0.329763745","1.121159936259155","epyc7","1.4509236812591553","1.450923681259155"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","3000","CPU","12000","12000","0.33927089","1.1035727856134032","epyc7","1.442843675613403","1.442843675613403"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","5000","CPU","20000","20000","0.410204335","1.0420807163458252","epyc7","1.4522850513458252","1.4522850513458252"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","7000","CPU","28000","28000","0.33129088","0.2910555212145996","epyc7","0.6223464012145996","0.6223464012145996"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","9000","CPU","36000","36000","0.532202225","1.0028689095672607","epyc7","1.5350711345672607","1.5350711345672607"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","11000","CPU","44000","44000","0.5200764099999999","0.2469960291937256","epyc7","0.7670724391937256","0.7670724391937256"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","13000","CPU","52000","52000","0.579710575","0.2816826382720948","epyc7","0.8613932132720947","0.8613932132720947"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","15000","CPU","60000","60000","0.55671964","0.2474972217248535","epyc7","0.8042168617248535","0.8042168617248535"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","17000","CPU","68000","68000","0.6212907599999999","0.2899009418890381","epyc7","0.911191701889038","0.911191701889038"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","19000","CPU","76000","76000","0.551758325","0.2553767801330566","epyc7","0.8071351051330566","0.8071351051330566"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","1000","CPU","4000","4000","0.006104065","0.82319919961792","dungani","0.8293032646179199","0.82930326461792"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","3000","CPU","12000","12000","0.0083167049999999","0.6420283820513916","dungani","0.6503450870513916","0.6503450870513915"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","5000","CPU","20000","20000","0.011489835","0.6066174838781738","dungani","0.6181073188781738","0.6181073188781738"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","7000","CPU","28000","28000","0.0109469399999999","0.643216420595703","dungani","0.6541633605957031","0.6541633605957029"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","9000","CPU","36000","36000","0.0121340199999999","0.6834986761517334","dungani","0.6956326961517334","0.6956326961517333"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","11000","CPU","44000","44000","0.0148123199999999","0.529168278449707","dungani","0.543980598449707","0.5439805984497069"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","13000","CPU","52000","52000","0.01604751","0.5750219499151611","dungani","0.5910694599151611","0.5910694599151611"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","15000","CPU","60000","60000","0.01867044","0.0589884516778564","dungani","0.0776588916778564","0.0776588916778564"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","17000","CPU","68000","68000","0.0217862","0.5247550139892578","dungani","0.5465412139892578","0.5465412139892578"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","19000","CPU","76000","76000","0.021738135","0.6473907598059082","dungani","0.6691288948059082","0.6691288948059082"
"npb-3.3-BT-compute_rhs1","1000","IntelXeonCPU","8012","48000","0.097603965","0.0861929176293945","gold2","0.1837968826293945","0.1837968826293945"
"npb-3.3-BT-compute_rhs1","9000","IntelXeonCPU","72012","432000","0.18020197","0.0717552081158447","gold2","0.2519571781158447","0.2519571781158446"
"npb-3.3-BT-compute_rhs1","1000","CPU","8012","48000","0.60338427","0.6646854741101075","silver1","1.2680697441101074","1.2680697441101074"
"npb-3.3-BT-compute_rhs1","9000","CPU","72012","432000","0.49245042","0.7178981861096192","silver1","1.2103486061096191","1.2103486061096191"
"npb-3.3-BT-compute_rhs1","1000","CPU","8012","48000","0.31398516","0.8972181767156983","epyc7","1.2112033367156982","1.2112033367156982"
"npb-3.3-BT-compute_rhs1","9000","CPU","72012","432000","0.54887951","0.7728403748724365","epyc7","1.3217198848724363","1.3217198848724363"
"npb-3.3-BT-compute_rhs1","1000","CPU","8012","48000","0.00890731","0.5884432873815918","dungani","0.5973505973815918","0.5973505973815918"
"npb-3.3-BT-compute_rhs1","9000","CPU","72012","432000","0.00948404","0.3881516583184815","dungani","0.3976356983184814","0.3976356983184814"
