"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer"
"npb-3.3-CG-conj_grad_0","17000","IntelXeonCPU","136000","544000","0.0861282999999999","0.0610129181854248","gold2","0.1471412181854248","0.1471412181854247"
"npb-3.3-CG-conj_grad_0","19000","IntelXeonCPU","152000","608000","0.08980724","0.0611188731286621","gold2","0.1509261131286621","0.1509261131286621"
"npb-3.3-CG-makea_7","1000","IntelXeonCPU","8008","4000","0.05682436","0.112090434921875","gold2","0.168914794921875","0.168914794921875"
"npb-3.3-SP-compute_rhs1","1000","IntelXeonCPU","8012","56000","0.170962495","0.2065339859417724","gold2","0.3774964809417724","0.3774964809417724"
"npb-3.3-SP-compute_rhs1","15000","IntelXeonCPU","120012","840000","0.245509035","0.0946272545965576","gold2","0.3401362895965576","0.3401362895965576"
"nvidia-4.2-DotProduct-DotProduct","1000","IntelXeonCPU","8004","4000","0.119590905","0.2216921779620361","gold2","0.3412830829620361","0.3412830829620361"
"nvidia-4.2-DotProduct-DotProduct","3000","IntelXeonCPU","24004","12000","0.120260655","0.082310498640747","gold2","0.202571153640747","0.202571153640747"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","1000","IntelXeonCPU","12008","8000","0.1746117999999999","0.1225459644348144","gold2","0.2971577644348144","0.2971577644348143"
"nvidia-4.2-VectorAdd-VectorAdd","1000","IntelXeonCPU","8004","4000","0.059615125","0.0745716196899414","gold2","0.1341867446899414","0.1341867446899414"
"nvidia-4.2-VectorAdd-VectorAdd","3000","IntelXeonCPU","24004","12000","0.06557758","0.0818485483874511","gold2","0.1474261283874511","0.1474261283874511"
"nvidia-4.2-VectorAdd-VectorAdd","5000","IntelXeonCPU","40004","20000","0.067630365","0.0693387245080566","gold2","0.1369690895080566","0.1369690895080565"
"nvidia-4.2-VectorAdd-VectorAdd","7000","IntelXeonCPU","56004","28000","0.0847375","0.0948214923858642","gold2","0.1795589923858642","0.1795589923858642"
"nvidia-4.2-VectorAdd-VectorAdd","9000","IntelXeonCPU","72004","36000","0.09094088","0.0715270765429687","gold2","0.1624679565429687","0.1624679565429687"
"nvidia-4.2-VectorAdd-VectorAdd","11000","IntelXeonCPU","88004","44000","0.094320885","0.0704406582739257","gold2","0.1647615432739257","0.1647615432739257"
"nvidia-4.2-VectorAdd-VectorAdd","13000","IntelXeonCPU","104004","52000","0.09560251","0.0685367607824707","gold2","0.1641392707824707","0.1641392707824707"
"nvidia-4.2-VectorAdd-VectorAdd","15000","IntelXeonCPU","120004","60000","0.093831575","0.0687758564117431","gold2","0.1626074314117431","0.1626074314117431"
"nvidia-4.2-VectorAdd-VectorAdd","17000","IntelXeonCPU","136004","68000","0.100672455","0.0921736047991943","gold2","0.1928460597991943","0.1928460597991942"
"nvidia-4.2-VectorAdd-VectorAdd","19000","IntelXeonCPU","152004","76000","0.0939608099999999","0.0650691506323242","gold2","0.1590299606323242","0.1590299606323241"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","1000","IntelXeonCPU","4008","4000","0.068062005","0.1002257490588379","gold2","0.1682877540588379","0.1682877540588379"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","3000","IntelXeonCPU","12008","12000","0.057065975","0.0980932600006103","gold2","0.1551592350006103","0.1551592350006103"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","5000","IntelXeonCPU","20008","20000","0.06043605","0.0753171047546386","gold2","0.1357531547546386","0.1357531547546386"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","7000","IntelXeonCPU","28008","28000","0.082900665","0.0758241198510742","gold2","0.1587247848510742","0.1587247848510742"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","9000","IntelXeonCPU","36008","36000","0.0890634999999999","0.069935466217041","gold2","0.158998966217041","0.1589989662170409"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","11000","IntelXeonCPU","44008","44000","0.099783165","0.0698468856591797","gold2","0.1696300506591797","0.1696300506591797"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","13000","IntelXeonCPU","52008","52000","0.1058151","0.0703953034423828","gold2","0.1762104034423828","0.1762104034423828"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","15000","IntelXeonCPU","60008","60000","0.11297945","0.0947141268127441","gold2","0.2076935768127441","0.207693576812744"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","17000","IntelXeonCPU","68008","68000","0.111469765","0.0688688561395263","gold2","0.1803386211395263","0.1803386211395263"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","19000","IntelXeonCPU","76008","76000","0.1102015549999999","0.0813892309802246","gold2","0.1915907859802246","0.1915907859802245"
"polybench-gpu-1.0-3mm-mm3_kernel1","1000","IntelXeonCPU","12012","4000","0.1152694899999999","0.0742351334130859","gold2","0.1895046234130859","0.1895046234130858"
"rodinia-3.1-bfs-BFS_2","1000","IntelXeonCPU","1004","4000","0.0862264099999999","0.0810730990484619","gold2","0.1672995090484619","0.1672995090484618"
"rodinia-3.1-bfs-BFS_2","3000","IntelXeonCPU","3004","12000","0.127253655","0.082867022947998","gold2","0.210120677947998","0.210120677947998"
"rodinia-3.1-bfs-BFS_2","5000","IntelXeonCPU","5004","20000","0.13132839","0.0740716000817871","gold2","0.2053999900817871","0.2053999900817871"
"rodinia-3.1-bfs-BFS_2","7000","IntelXeonCPU","7004","28000","0.146488145","0.0744758099255371","gold2","0.2209639549255371","0.220963954925537"
"rodinia-3.1-bfs-BFS_2","9000","IntelXeonCPU","9004","36000","0.1642935999999999","0.0779301396240234","gold2","0.2422237396240234","0.2422237396240233"
"rodinia-3.1-bfs-BFS_2","11000","IntelXeonCPU","11004","44000","0.1866859649999999","0.0776570583001709","gold2","0.2643430233001709","0.2643430233001708"
"rodinia-3.1-bfs-BFS_2","13000","IntelXeonCPU","13004","52000","0.212435765","0.0729775002282715","gold2","0.2854132652282715","0.2854132652282715"
"rodinia-3.1-bfs-BFS_2","15000","IntelXeonCPU","15004","60000","0.2055428749999999","0.0704027884521484","gold2","0.2759456634521484","0.2759456634521483"
"rodinia-3.1-bfs-BFS_2","17000","IntelXeonCPU","17004","68000","0.2300020049999999","0.0699464489031982","gold2","0.2999484539031982","0.2999484539031981"
"rodinia-3.1-bfs-BFS_2","19000","IntelXeonCPU","19004","76000","0.27461957","0.1393621061016846","gold2","0.4139816761016845","0.4139816761016845"
