"kernel","gsize","device","input_bytes","output_bytes","samples","device_mean","device_median","device_var","hostcode_mean","hostcode_median","hostcode_var","transfer_mean","transfer_median","transfer_var","machine"
"shoc-1.1.5-S3D-ratxb_kernel","15000","IntelXeonCPU","300004","120000","200","0.6963133899999999","0.665386","0.0877609683817579","0.7721245288848877","0.7388591766357422","0.0880486345167241","0.0758111388848877","0.0733518509521484","0.0002222687542474","gold2"
"shoc-1.1.5-S3D-ratxb_kernel","17000","IntelXeonCPU","340004","136000","200","0.7455718699999999","0.711573","0.0672479177705231","0.820162296295166","0.7855892181396484","0.069102335368143","0.074590426295166","0.0725200520019531","0.0002742156119155","gold2"
"shoc-1.1.5-S3D-ratxb_kernel","19000","IntelXeonCPU","380004","152000","200","0.867331065","0.753411","0.2841227894465807","0.9643673896789552","0.8294582366943359","0.3164479402073539","0.0970363246789551","0.0749185612792969","0.0201644974591533","gold2"
"shoc-1.1.5-S3D-rdwdot10_kernel","17000","IntelXeonCPU","204004","68000","200","0.292008165","0.2771754999999999","0.0150341852144977","0.378495454788208","0.356912612915039","0.0242630431657175","0.086487289788208","0.0756460762939453","0.0078930968826534","gold2"
"shoc-1.1.5-S3D-rdwdot10_kernel","19000","IntelXeonCPU","228004","76000","200","0.28678497","0.2861724999999999","0.000793806152389","0.3628098964691162","0.3604888916015625","0.0009354280777529","0.0760249264691162","0.073787334777832","0.0002496433649829","gold2"
"shoc-1.1.5-S3D-rdwdot2_kernel","17000","IntelXeonCPU","204004","68000","200","0.1746037899999999","0.1631814999999999","0.0069873600901659","0.2730941772460937","0.2323389053344726","0.0400195345036991","0.0984903872460937","0.0674205326538086","0.0333619600791517","gold2"
"shoc-1.1.5-S3D-rdwdot2_kernel","19000","IntelXeonCPU","228004","76000","200","0.18610446","0.176464","0.0080901096983184","0.2840685844421386","0.2444982528686523","0.0402509589946475","0.0979641244421386","0.067254508605957","0.0316324935044245","gold2"
"shoc-1.1.5-S3D-rdwdot3_kernel","17000","IntelXeonCPU","204004","68000","200","0.26776519","0.2698014999999999","0.0011043257657238","0.3435409069061279","0.3436803817749023","0.0012643816816648","0.0757757169061279","0.0732286156616211","0.0002422571776181","gold2"
"shoc-1.1.5-S3D-rdwdot3_kernel","19000","IntelXeonCPU","228004","76000","200","0.2756480799999999","0.2786065","0.0009653891980235","0.352097749710083","0.3534555435180664","0.0011921927679736","0.076449669710083","0.073532859375","0.0002902051565909","gold2"
"shoc-1.1.5-S3D-rdwdot6_kernel","17000","IntelXeonCPU","204004","68000","200","0.263761495","0.2149634999999999","0.0519700700681899","0.4217660427093506","0.2901554107666015","0.1335730072909768","0.1580045477093506","0.0720848878173828","0.0859188658224852","gold2"
"shoc-1.1.5-S3D-rdwdot6_kernel","19000","IntelXeonCPU","228004","76000","200","0.22835184","0.230005","0.0007983248760044","0.2996277809143066","0.2990961074829101","0.0008378564814393","0.0712759409143066","0.0700220162353515","0.0001546393939617","gold2"
"shoc-1.1.5-S3D-rdwdot7_kernel","17000","IntelXeonCPU","204004","68000","200","0.256854745","0.2480655","0.0123160584930999","0.3412282466888428","0.3210306167602539","0.0248945104189601","0.0843735016888427","0.0710636380615234","0.0130505590296934","gold2"
"shoc-1.1.5-S3D-rdwdot7_kernel","19000","IntelXeonCPU","228004","76000","200","0.2490348449999999","0.24871","0.0012245920900009","0.3221392631530761","0.3199577331542969","0.0015011060838787","0.0731044181530761","0.0707896981811523","0.0002339452068797","gold2"
"shoc-1.1.5-S3D-rdwdot8_kernel","17000","IntelXeonCPU","204004","68000","200","0.21198402","0.211722","0.0008729918157895","0.2834105491638183","0.2803802490234375","0.0010016251451361","0.0714265291638183","0.0698064227905273","0.0002113132205196","gold2"
"shoc-1.1.5-S3D-rdwdot8_kernel","19000","IntelXeonCPU","228004","76000","200","0.23437932","0.2270754999999999","0.0084633899150576","0.3291833400726318","0.3006458282470703","0.0329202061934097","0.0948040200726318","0.069899059387207","0.0258138814418146","gold2"
"shoc-1.1.5-S3D-rdwdot9_kernel","17000","IntelXeonCPU","204004","68000","200","0.239081995","0.2407305","0.0009372451475949","0.3131544589996338","0.3134012222290039","0.0010456209778908","0.0740724639996338","0.0716970703125","0.0002202252046918","gold2"
"shoc-1.1.5-S3D-rdwdot9_kernel","19000","IntelXeonCPU","228004","76000","200","0.2465664749999999","0.2430224999999999","0.0043601872329993","0.3193604946136474","0.313878059387207","0.0044266107565249","0.0727940196136474","0.0707395905151367","0.0002389277851352","gold2"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","IntelXeonCPU","204004","68000","200","0.2573657199999999","0.2569629999999999","0.0011581473608315","0.3309071063995361","0.3309249877929687","0.0012852131803242","0.0735413863995361","0.0710727604980469","0.0002247288449316","gold2"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","IntelXeonCPU","228004","76000","200","0.28406611","0.268055","0.0192621305951278","0.3829884529113769","0.3437995910644531","0.0475079442082915","0.0989223429113769","0.072268204711914","0.0257284612464144","gold2"
"shoc-1.1.5-Spmv-spmv_csr_scalar_kernel","5000","IntelXeonCPU","80004","20000","200","0.471122865","0.4783125","0.0236294303230867","0.5448722839355469","0.5478858947753906","0.0241255145510876","0.0737494189355469","0.073476140625","0.0002348888107131","gold2"
"shoc-1.1.5-Spmv-spmv_csr_scalar_kernel","15000","IntelXeonCPU","240004","60000","200","2.632320695","2.9838344999999995","1.059295557141842","2.7245748043060303","3.068208694458008","1.0831264132761476","0.0922541093060303","0.0752617097167969","0.0139439805050146","gold2"
"shoc-1.1.5-Spmv-spmv_csr_scalar_kernel","17000","IntelXeonCPU","272004","68000","200","3.15843785","3.8205775","1.3065446383366477","3.23417067527771","3.8957595825195312","1.3087697849400115","0.0757328252777101","0.0732272444458008","0.0002820147772989","gold2"
"shoc-1.1.5-Spmv-spmv_csr_scalar_kernel","19000","IntelXeonCPU","304004","76000","200","3.870870705","4.718284499999999","2.3049068970402176","3.954600095748901","4.791021347045898","2.306754876882166","0.0837293907489015","0.073236514465332","0.006234691970516","gold2"
"shoc-1.1.5-Triad-Triad","1000","IntelXeonCPU","8004","4000","200","0.05893833","0.0533514999999999","0.000537791034721","0.1294398307800293","0.1279115676879882","0.001120661289633","0.0705015007800293","0.0663175534667968","0.000542492506134","gold2"
"shoc-1.1.5-Triad-Triad","3000","IntelXeonCPU","24004","12000","200","0.067541005","0.0705389999999999","0.0005335702808949","0.1476192474365234","0.14495849609375","0.0021030845346103","0.0800782424365234","0.0708354387207031","0.0014029298593743","gold2"
"shoc-1.1.5-Triad-Triad","5000","IntelXeonCPU","40004","20000","200","0.083017205","0.065095","0.0219117769104029","0.2564215660095215","0.1381635665893554","0.1311771069310907","0.1734043610095215","0.0709542644042968","0.1104311390545398","gold2"
"shoc-1.1.5-Triad-Triad","7000","IntelXeonCPU","56004","28000","200","0.0847304","0.0877594999999999","0.0004155915048599","0.1547074317932129","0.1578330993652343","0.0005822492937568","0.0699770317932129","0.0687605310668945","0.0001916301548485","gold2"
"shoc-1.1.5-Triad-Triad","9000","IntelXeonCPU","72004","36000","200","0.09176822","0.0925284999999999","0.0004960448405115","0.16312837600708","0.162363052368164","0.000886782680709","0.07136015600708","0.069826376953125","0.0003152658238329","gold2"
"shoc-1.1.5-Triad-Triad","11000","IntelXeonCPU","88004","44000","200","0.093636875","0.0971715","0.0005514670161193","0.1626431941986084","0.1637935638427734","0.000819020122833","0.0690063191986084","0.0678485408935546","0.0001733411968009","gold2"
"shoc-1.1.5-Triad-Triad","13000","IntelXeonCPU","104004","52000","200","0.094914525","0.0923855","0.0005165503359393","0.1633965969085693","0.1621246337890625","0.0007887861542599","0.0684820719085693","0.0670983430786132","0.0001914774165007","gold2"
"shoc-1.1.5-Triad-Triad","15000","IntelXeonCPU","120004","60000","200","0.09340377","0.0876575","0.000321879138557","0.1620638370513916","0.1543760299682617","0.0005596825744191","0.0686600670513916","0.0664624818725586","0.0001753288856228","gold2"
"shoc-1.1.5-Triad-Triad","17000","IntelXeonCPU","136004","68000","200","0.091783995","0.0860805","0.0001715154979149","0.1562321186065673","0.1494884490966797","0.0003434390563938","0.0644481236065673","0.0626069616699218","0.0001502503452553","gold2"
"shoc-1.1.5-Triad-Triad","19000","IntelXeonCPU","152004","76000","200","0.09443254","0.0898374999999999","9.97952019684e-05","0.1579821109771728","0.1523494720458984","0.0004377565332447","0.0635495709771728","0.0615870294189453","0.0002479395504501","gold2"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","100","IntelXeonCPU","408","800","200","0.051834925","0.043835","0.0004491396294093","0.1228141784667968","0.1232624053955078","0.001069945801646","0.0709792534667968","0.0671549611206054","0.0005297349552673","gold2"
"amd-app-sdk-3.0-SimpleConvolution-simpleNonSeparableConvolution","100","IntelXeonCPU","820","400","200","0.137737205","0.135616","0.0023720464602229","0.2186048030853271","0.213623046875","0.0028712761363181","0.0808675980853271","0.075260470336914","0.0005515073125154","gold2"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced0","100","IntelXeonCPU","1208","800","200","0.064709505","0.062862","0.0007471408999399","0.1693654060363769","0.1626014709472656","0.0092764675571288","0.1046559010363769","0.0899777479858398","0.0082375782918018","gold2"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced0","300","IntelXeonCPU","3608","2400","200","0.0940280999999999","0.093833","0.0014077488412099","0.1893854141235351","0.1863241195678711","0.0026381425414001","0.0953573141235351","0.088878116821289","0.0012947231406324","gold2"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced1","100","IntelXeonCPU","1208","800","200","0.0672596","0.0709735","0.0006188564316399","0.1626789569854736","0.1637935638427734","0.0019176337318072","0.0954193569854736","0.0893297365112304","0.0013018849846141","gold2"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced2","100","IntelXeonCPU","1208","800","200","0.065297945","0.065606","0.0007141953677819","0.1616871356964111","0.1645088195800781","0.0020309612281721","0.0963891906964111","0.0889295173950195","0.001289413855764","gold2"
"nvidia-4.2-MatVecMul-MatVecMulUncoalesced0","100","IntelXeonCPU","808","400","200","0.0647579799999999","0.0626915","0.0007128900552095","0.1737427711486816","0.1407861709594726","0.0446957038263917","0.1089847911486816","0.0681293485717773","0.0442811052710476","gold2"
"nvidia-4.2-MatVecMul-MatVecMulUncoalesced1","100","IntelXeonCPU","808","400","200","0.063502755","0.066721","0.0006024951013949","0.1377069950103759","0.1404285430908203","0.0016591344987659","0.0742042400103759","0.0689265294189453","0.0006903222541388","gold2"
"polybench-gpu-1.0-atax-atax_kernel1","100","IntelXeonCPU","1208","400","200","0.080155225","0.058379","0.0223002878733543","0.3053224086761474","0.1397132873535156","0.2089696657080253","0.2251671836761474","0.0706418911743164","0.1889971060306895","gold2"
"polybench-gpu-1.0-atax-atax_kernel2","100","IntelXeonCPU","1208","400","200","0.052944075","0.043036","0.0005533329989693","0.1413679122924804","0.1151561737060546","0.0212109811400296","0.0884238372924804","0.0661697190551758","0.0196140597418451","gold2"
"polybench-gpu-1.0-bicg-bicgKernel1","100","IntelXeonCPU","808","400","200","0.07469663","0.0481409999999999","0.0214223133764331","0.1701617240905761","0.1235008239746093","0.053003017563924","0.0954650940905761","0.066843579711914","0.0278454657099398","gold2"
"polybench-gpu-1.0-bicg-bicgKernel2","100","IntelXeonCPU","808","400","200","0.0543321","0.04503","0.00056547286695","0.1290202140808105","0.1184940338134765","0.0034700222784067","0.0746881140808105","0.0674003944702148","0.0027354826021553","gold2"
"polybench-gpu-1.0-correlation-mean_kernel","100","IntelXeonCPU","412","400","200","0.0472786299999999","0.0404044999999999","0.000381488875683","0.1234388351440429","0.1099109649658203","0.0071781103315515","0.0761602051440429","0.0658342179565429","0.0064381866826298","gold2"
"polybench-gpu-1.0-correlation-std_kernel","100","IntelXeonCPU","816","400","200","0.0511968349999999","0.0425279999999999","0.0005805582084877","0.1224613189697265","0.1158714294433593","0.0012034542123728","0.0712644839697265","0.0694030529174804","0.0004272673467792","gold2"
"polybench-gpu-1.0-covariance-mean_kernel","100","IntelXeonCPU","412","400","200","0.050964155","0.0419104999999999","0.0004884800136309","0.1251792907714843","0.1181364059448242","0.001171757639895","0.0742151357714843","0.0717731261596679","0.0004822078903996","gold2"
"polybench-gpu-1.0-gemm-gemm","100","IntelXeonCPU","1220","400","200","0.056775805","0.0498985","0.0005915882031769","0.1308691501617431","0.1279115676879882","0.0032468606136148","0.0740933451617431","0.0693685206909179","0.0022776529104984","gold2"
"polybench-gpu-1.0-gesummv-gesummv_kernel","100","IntelXeonCPU","2012","800","200","0.0798843549999999","0.063642","0.0030927582661389","0.1589727401733398","0.1401901245117187","0.0062195489135774","0.0790883851733398","0.0696001911621093","0.0022078315274508","gold2"
"polybench-gpu-1.0-mvt-mvt_kernel1","100","IntelXeonCPU","1204","400","200","0.05333726","0.0437855","0.0005812144130624","0.1213419437408447","0.1181364059448242","0.0011777343601693","0.0680046837408447","0.0657639157714843","0.0004146947185423","gold2"
"polybench-gpu-1.0-mvt-mvt_kernel2","100","IntelXeonCPU","1204","400","200","0.0520003849999999","0.0425934999999999","0.0005594425851867","0.1222598552703857","0.116586685180664","0.0012155898602372","0.0702594702703857","0.0668092294311523","0.0005344416470818","gold2"
"polybench-gpu-1.0-syr2k-syr2k_kernel","100","IntelXeonCPU","1216","400","200","0.0602456299999999","0.049586","0.000829251922293","0.1325106620788574","0.1217126846313476","0.0020667520118422","0.0722650320788574","0.068166193359375","0.00072240994462","gold2"
"polybench-gpu-1.0-syrk-syrk_kernel","100","IntelXeonCPU","816","400","200","0.0560167549999999","0.0475214999999999","0.0006377265253549","0.130842924118042","0.1214742660522461","0.0038567880537243","0.0748261691180419","0.0680166611328125","0.0030894497174121","gold2"
"amd-app-sdk-3.0-BinomialOption-binomial_options","1000","CPU","48004","48000","200","1.676285055","0.698094","3.876851040490612","3.051295280456543","0.9268522262573242","288.1821416779303","1.375010225456543","0.1793735495605468","276.1785770253278","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","3000","CPU","144004","144000","200","1.401875195","0.8432985","1.347805507704617","2.7490174770355225","1.004934310913086","277.9782284391544","1.3471422820355226","0.1764837373657226","267.244787816229","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","5000","CPU","240004","240000","200","3.35612348","1.6525265","11.938322847319668","4.766504764556885","1.8488168716430664","301.3841588177172","1.410381284556885","0.1973779362792969","286.91155412977315","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","7000","CPU","336004","336000","200","4.330174045","1.4067059999999998","20.739096578574426","4.5432209968566895","1.5975236892700195","20.95140299431364","0.2130469518566896","0.2015709694213867","0.0086683906867959","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","9000","CPU","432004","432000","200","10.221874385","2.7488675","123.7220120025858","11.495599746704102","3.53384017944336","335.10289700236626","1.273725361704102","0.1889250006713873","231.8932744710391","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","11000","CPU","528004","528000","200","9.89083629","2.2539935","119.0426542050428","11.170012950897217","2.563595771789551","325.892378571956","1.2791766608972173","0.2045361171875004","226.54643384283696","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","13000","CPU","624004","624000","200","12.091261615","1.4399715","196.38090076150385","13.446519374847412","1.6241073608398438","435.592611131932","1.3552577598474127","0.1903175444335937","265.0806394075268","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","15000","CPU","720004","720000","200","14.01909797","1.1623575000000002","313.7118751988989","14.207781553268433","1.383662223815918","314.6402307609705","0.1886835832684332","0.1757269904174804","0.0079303539274129","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","17000","CPU","816004","816000","200","16.91467479","2.166863","445.5180372162967","17.117689847946167","2.31313705444336","446.6440976172507","0.2030150579461676","0.1811540089111328","0.0092697757538219","silver1"
"amd-app-sdk-3.0-BinomialOption-binomial_options","19000","CPU","912004","912000","200","21.55541687","1.4312049999999998","689.177854543856","21.76146626472473","2.051830291748047","690.189236768957","0.2060493947247323","0.1991219822998039","0.0086423120793372","silver1"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","1000","CPU","4008","8000","200","0.54461735","0.3735575","0.2472669844357274","1.2910759449005127","0.5272626876831055","68.27168679977689","0.7464585949005127","0.1504179969482422","68.33610521143045","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","1000","CPU","8008","8000","200","0.88991416","0.507393","0.5703739033553944","3.013792037963867","0.6979703903198242","752.7478148763521","2.123877877963867","0.1806368629760742","743.7628305710282","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","3000","CPU","24008","24000","200","0.558218735","0.4605625","0.1922413883473447","2.4655115604400635","0.6351470947265625","605.6264256371819","1.907292825440064","0.1777246813964844","591.1780735240959","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","5000","CPU","40008","40000","200","0.686092495","0.4757315","0.5077093769006399","2.817213535308838","0.6515979766845703","786.3891542500312","2.131121040308838","0.1688858214721679","760.3610420318871","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","7000","CPU","56008","56000","200","0.690776565","0.5616125000000001","0.2533300207466757","0.8945250511169434","0.7468461990356445","0.2900739430003796","0.2037484861169434","0.1833881361083985","0.0098236123963425","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","9000","CPU","72008","72000","200","0.968065845","0.4952539999999999","2.8649133138833305","3.1582462787628174","0.6543397903442383","868.4050139623296","2.190180433762817","0.155603635559082","813.9389670942422","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","11000","CPU","88008","88000","200","0.73172182","0.446401","2.197194317268407","2.9209887981414795","0.597834587097168","887.2223053509615","2.1892669781414797","0.1497796011962891","822.4837812078141","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","13000","CPU","104008","104000","200","0.805917955","0.4802765","3.218366890889163","2.9452502727508545","0.6302595138549805","867.8435747270541","2.1393323177508545","0.1417219893188476","786.5827885594038","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","15000","CPU","120008","120000","200","0.8750887549999999","0.5137579999999999","2.9013331875114545","1.0484826564788818","0.6742477416992188","3.12981609658749","0.1733939014788818","0.1565947630004883","0.0161857848649957","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","17000","CPU","136008","136000","200","1.00273149","0.5174559999999999","4.787313295542999","3.2039809226989746","0.6772279739379883","924.5457383900144","2.2012494326989747","0.1457178171386718","832.8685938877251","silver1"
"amd-app-sdk-3.0-PrefixSum-group_prefixSum","19000","CPU","152008","152000","200","1.07946252","0.5421765000000001","6.10549732773183","3.197343349456787","0.6923675537109375","862.031058129736","2.1178808294567872","0.1446935525512695","768.4492028107129","silver1"
"amd-app-sdk-3.0-Reduction-reduce","1000","CPU","32000","32000","200","0.463660115","0.4169925","0.1973859369746017","1.375110149383545","0.5872249603271484","112.9285239678154","0.911450034383545","0.1435042838134765","112.89998971491704","silver1"
"amd-app-sdk-3.0-Reduction-reduce","3000","CPU","96000","96000","200","0.50854099","0.3877514999999999","0.3527200385959099","1.410825252532959","0.5723237991333008","108.45251876702946","0.902284262532959","0.150245349609375","108.32531810285596","silver1"
"amd-app-sdk-3.0-Reduction-reduce","5000","CPU","160000","160000","200","0.6262441799999999","0.4756914999999999","0.3019800344003975","1.5013587474822998","0.6256103515625","105.05836573093887","0.8751145674822999","0.1422064575805664","105.07778145147596","silver1"
"amd-app-sdk-3.0-Reduction-reduce","7000","CPU","224000","224000","200","0.68776249","0.529428","0.2503875199507498","0.8546972274780273","0.7077455520629883","0.2470782317459452","0.1669347374780273","0.1491424471435548","0.0063308686988962","silver1"
"amd-app-sdk-3.0-Reduction-reduce","9000","CPU","288000","288000","200","0.78904056","0.5275479999999999","0.5531949217421663","1.7337346076965332","0.6765127182006836","125.05445637906972","0.9446940476965332","0.1452841389160156","125.15600598175708","silver1"
"amd-app-sdk-3.0-Reduction-reduce","11000","CPU","352000","352000","200","0.81071828","0.576656","0.5194115219985715","1.7568027973175049","0.7408857345581055","126.75718698095436","0.9460845173175048","0.1402698011474609","126.84106608549736","silver1"
"amd-app-sdk-3.0-Reduction-reduce","13000","CPU","416000","416000","200","0.7746609099999999","0.5862665","0.2621922249669619","1.6629469394683838","0.7358789443969727","108.11476620722118","0.8882860294683838","0.1439805845947266","108.24532089789808","silver1"
"amd-app-sdk-3.0-Reduction-reduce","15000","CPU","480000","480000","200","0.81545998","0.587193","0.3438541684094495","0.9787917137145996","0.7431507110595703","0.344221376593623","0.1633317337145996","0.1491788001098633","0.011658640590803","silver1"
"amd-app-sdk-3.0-Reduction-reduce","17000","CPU","544000","544000","200","0.860182585","0.57881","0.4856936737765327","1.819760799407959","0.7354021072387695","132.21669673061456","0.959578214407959","0.1381970580444336","132.3064845123783","silver1"
"amd-app-sdk-3.0-Reduction-reduce","19000","CPU","608000","608000","200","0.8189813499999999","0.5814945","0.3894965799207174","1.784660816192627","0.7344484329223633","133.42386785733993","0.9656794661926268","0.1447650559692383","133.59274981827664","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","1000","CPU","8000","4000","200","0.54083952","0.3870909999999999","0.2191948025412995","1.146935224533081","0.5412101745605469","41.98885210547445","0.6060957045330811","0.1377188794555664","42.01005144901202","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","3000","CPU","24000","12000","200","0.6072961299999999","0.467018","0.2385465948406331","1.2619030475616455","0.6383657455444336","47.49424428194828","0.6546069175616455","0.1554200816650391","47.40361653917755","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","5000","CPU","40000","20000","200","0.528625045","0.4563135","0.1028647362783929","1.1892962455749512","0.6113052368164062","49.84239626464273","0.6606712005749512","0.1498113450317383","49.78602865015072","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","7000","CPU","56000","28000","200","0.563938855","0.4206944999999999","0.2293325489630739","0.719980001449585","0.5747079849243164","0.2297453932428084","0.156041146449585","0.1391840881958008","0.0056646299432638","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","9000","CPU","72000","36000","200","0.59990576","0.4369475","0.4698428153761423","1.239386796951294","0.5917549133300781","48.16064745976831","0.639481036951294","0.1376126771240234","47.802543912345","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","11000","CPU","88000","44000","200","0.4713445699999999","0.3566269999999999","0.2010191568870351","1.1702632904052734","0.5530118942260742","51.094164687492594","0.6989187204052735","0.1826563045654297","51.06717243935549","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","13000","CPU","104000","52000","200","0.561874395","0.4349849999999999","0.2011035522968889","1.2538683414459229","0.6066560745239258","53.51865555462467","0.6919939464459229","0.1552908969116211","53.37209253843558","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","15000","CPU","120000","60000","200","0.540779425","0.4574539999999999","0.1839691844919143","0.7033061981201172","0.6046295166015625","0.1786863052529952","0.1625267731201172","0.1419921171875","0.0078825716631491","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","17000","CPU","136000","68000","200","0.633210065","0.5041775","0.2079984775358407","1.4125025272369385","0.6573200225830078","75.41269170353502","0.7792924622369385","0.1533477181396484","75.27244228099505","silver1"
"amd-app-sdk-3.0-ScanLargeArrays-blockAddition","19000","CPU","152000","76000","200","0.570695355","0.469109","0.1526107744329889","1.238253116607666","0.6123781204223633","55.08544636813326","0.667557761607666","0.1319837428588867","55.1261972349065","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","1000","CPU","4000","4000","200","0.519312615","0.4160589999999999","0.1951326596097667","1.2204360961914062","0.5466938018798828","65.83729425333331","0.7011234811914063","0.1170133313598633","65.92415682959252","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","3000","CPU","12000","12000","200","0.5839569","0.472749","0.2567758418997","1.468883752822876","0.6269216537475586","108.06873188312096","0.884926852822876","0.1396036033325196","108.23001182280684","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","5000","CPU","20000","20000","200","0.53499798","0.429087","0.3077231909435896","1.3514649868011477","0.5700588226318359","91.39768930242413","0.8164670068011475","0.1296263181152344","91.0628851475558","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","7000","CPU","28000","28000","200","0.4797968649999999","0.4460854999999999","0.2897271514809867","0.6309330463409424","0.598907470703125","0.2980269755070708","0.1511361813409424","0.131708854309082","0.0071377361094398","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","9000","CPU","36000","36000","200","0.510765595","0.4169064999999999","0.2855231164347709","1.3998889923095703","0.5704164505004883","112.61298006993457","0.8891233973095702","0.1282555854492187","112.37411358480882","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","11000","CPU","44000","44000","200","0.4897959449999999","0.451376","0.2259517111126019","1.48079514503479","0.5975961685180664","144.95093514119475","0.99099920003479","0.1275282291259766","144.8422709073068","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","13000","CPU","52000","52000","200","0.4696791099999999","0.4472954999999999","0.2131304692644978","1.2776756286621094","0.5861520767211914","91.8153595494232","0.8079965186621094","0.1211624106445312","91.42686767102552","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","15000","CPU","60000","60000","200","0.581620075","0.455846","0.4110460087664793","0.7243859767913818","0.6008148193359375","0.418281330665593","0.1427659017913818","0.1278399603881836","0.0092250240453598","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","17000","CPU","68000","68000","200","0.481736885","0.4406425","0.2034609578174117","1.3795113563537598","0.5906820297241211","115.36230376247543","0.8977744713537598","0.1259590487060547","115.2600975884706","silver1"
"amd-app-sdk-3.0-SobelFilter-sobel_filter","19000","CPU","76000","76000","200","0.421765065","0.3890515","0.3216203688204207","1.3071680068969729","0.5220174789428711","115.55690116463212","0.8854029418969727","0.1236894829711914","112.7802694221048","silver1"
"npb-3.3-BT-compute_rhs1","1000","CPU","8012","48000","200","0.60338427","0.4530875","0.236951752400307","1.2680697441101074","0.5927085876464844","51.98816406738729","0.6646854741101075","0.1451508770141602","52.04620269881968","silver1"
"npb-3.3-BT-compute_rhs1","3000","CPU","24012","144000","200","0.581431975","0.468769","0.2916448131184643","1.3252758979797363","0.6246566772460938","68.08139804820144","0.7438439229797363","0.1470104451293945","67.89206628196835","silver1"
"npb-3.3-BT-compute_rhs1","5000","CPU","40012","240000","200","0.545366565","0.4566455","0.2224522064067457","1.5094196796417236","0.6229877471923828","129.03164729572012","0.9640531146417236","0.1478403483276367","128.88311614934423","silver1"
"npb-3.3-BT-compute_rhs1","7000","CPU","56012","336000","200","0.434476425","0.4495639999999999","0.1292566622570743","0.6013679504394531","0.6124973297119141","0.140151686741774","0.1668915254394531","0.1550344417114258","0.0051476440766491","silver1"
"npb-3.3-BT-compute_rhs1","9000","CPU","72012","432000","200","0.49245042","0.4354844999999999","0.2899214737346935","1.2103486061096191","0.5850791931152344","64.21142271364602","0.7178981861096192","0.140743567993164","63.92462963404571","silver1"
"npb-3.3-BT-compute_rhs1","11000","CPU","88012","528000","200","0.51969825","0.419138","0.4191113899216874","1.2342596054077148","0.5779266357421875","63.603968657753285","0.7145613554077148","0.1402517394409179","63.36820302038748","silver1"
"npb-3.3-BT-compute_rhs1","13000","CPU","104012","624000","200","0.41348238","0.4113495","0.2339997291997155","1.1487174034118652","0.5646944046020508","66.83727179024004","0.7352350234118652","0.1441579520263672","66.51662678429255","silver1"
"npb-3.3-BT-compute_rhs1","15000","CPU","120012","720000","200","0.41130762","0.4138754999999999","0.2110425253049955","0.564800500869751","0.5815029144287109","0.2196606540096013","0.153492880869751","0.1352102919311524","0.0067933580979659","silver1"
