"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device"
"shoc-1.1.5-S3D-ratt7_kernel","19000","NvidiaA100","228004","76000","0.0202956799999999","0.1750490065081787","epyc7","0.1953446865081787","0.1953446865081786","1"
"shoc-1.1.5-S3D-ratt8_kernel","1000","NvidiaA100","12004","4000","0.0206028799999999","0.1707721371661377","epyc7","0.1913750171661377","0.1913750171661376","1"
"shoc-1.1.5-S3D-ratt8_kernel","3000","NvidiaA100","36004","12000","0.02028544","0.1470557922998047","epyc7","0.1673412322998047","0.1673412322998047","1"
"shoc-1.1.5-S3D-ratt8_kernel","5000","NvidiaA100","60004","20000","0.01846272","0.1486567830212402","epyc7","0.1671195030212402","0.1671195030212401","1"
"shoc-1.1.5-S3D-ratt8_kernel","7000","NvidiaA100","84004","28000","0.0207564799999999","0.1539399654650879","epyc7","0.1746964454650879","0.1746964454650878","1"
"shoc-1.1.5-S3D-ratt8_kernel","9000","NvidiaA100","108004","36000","0.0200806399999999","0.1588334301293945","epyc7","0.1789140701293945","0.1789140701293944","1"
"shoc-1.1.5-S3D-ratt8_kernel","11000","NvidiaA100","132004","44000","0.02051072","0.1630513203289794","epyc7","0.1835620403289795","0.1835620403289794","1"
"shoc-1.1.5-S3D-ratt8_kernel","13000","NvidiaA100","156004","52000","0.01844736","0.1637199316412353","epyc7","0.1821672916412353","0.1821672916412353","1"
"shoc-1.1.5-S3D-ratt8_kernel","15000","NvidiaA100","180004","60000","0.0205567999999999","0.1703068093139648","epyc7","0.1908636093139648","0.1908636093139647","1"
"shoc-1.1.5-S3D-ratt8_kernel","17000","NvidiaA100","204004","68000","0.0203827199999999","0.1739725294049072","epyc7","0.1943552494049072","0.1943552494049071","1"
"shoc-1.1.5-S3D-ratt8_kernel","19000","NvidiaA100","228004","76000","0.02049024","0.1757258664147949","epyc7","0.1962161064147949","0.1962161064147949","1"
"shoc-1.1.5-S3D-ratt9_kernel","1000","NvidiaA100","12004","4000","0.0234291199999999","0.1815405245465088","epyc7","0.2049696445465088","0.2049696445465086","1"
"shoc-1.1.5-S3D-ratt9_kernel","3000","NvidiaA100","36004","12000","0.02246144","0.1468884688287353","epyc7","0.1693499088287353","0.1693499088287353","1"
"shoc-1.1.5-S3D-ratt9_kernel","5000","NvidiaA100","60004","20000","0.0230656","0.1589193014282226","epyc7","0.1819849014282226","0.1819849014282226","1"
"shoc-1.1.5-S3D-ratt9_kernel","7000","NvidiaA100","84004","28000","0.02349056","0.1544793725561523","epyc7","0.1779699325561523","0.1779699325561523","1"
"shoc-1.1.5-S3D-ratt9_kernel","9000","NvidiaA100","108004","36000","0.02280448","0.1578500457568359","epyc7","0.1806545257568359","0.1806545257568358","1"
"shoc-1.1.5-S3D-ratt9_kernel","11000","NvidiaA100","132004","44000","0.02328576","0.1635831460211181","epyc7","0.1868689060211181","0.186868906021118","1"
"shoc-1.1.5-S3D-ratt9_kernel","13000","NvidiaA100","156004","52000","0.0215654399999999","0.1627845737329101","epyc7","0.1843500137329101","0.18435001373291","1"
"shoc-1.1.5-S3D-ratt9_kernel","15000","NvidiaA100","180004","60000","0.02322432","0.1702881197277832","epyc7","0.1935124397277832","0.1935124397277832","1"
"shoc-1.1.5-S3D-ratt9_kernel","17000","NvidiaA100","204004","68000","0.0229632","0.1727140804260254","epyc7","0.1956772804260254","0.1956772804260254","1"
"shoc-1.1.5-S3D-ratt9_kernel","19000","NvidiaA100","228004","76000","0.02397184","0.1772176779748535","epyc7","0.2011895179748535","0.2011895179748535","1"
"shoc-1.1.5-S3D-ratt_kernel","1000","NvidiaA100","4004","4000","0.02499584","0.1226067181359863","epyc7","0.1476025581359863","0.1476025581359863","1"
"shoc-1.1.5-S3D-ratt_kernel","3000","NvidiaA100","12004","12000","0.02290688","0.1222328142138672","epyc7","0.1451396942138672","0.1451396942138672","1"
"shoc-1.1.5-S3D-ratt_kernel","5000","NvidiaA100","20004","20000","0.02410496","0.1240292715673828","epyc7","0.1481342315673828","0.1481342315673828","1"
"shoc-1.1.5-S3D-ratt_kernel","7000","NvidiaA100","28004","28000","0.0275507199999999","0.1271495592358398","epyc7","0.1547002792358398","0.1547002792358396","1"
"shoc-1.1.5-S3D-ratt_kernel","9000","NvidiaA100","36004","36000","0.0275507199999999","0.128851867890625","epyc7","0.156402587890625","0.1564025878906249","1"
"shoc-1.1.5-S3D-ratt_kernel","11000","NvidiaA100","44004","44000","0.02765312","0.1318954010418701","epyc7","0.1595485210418701","0.1595485210418701","1"
"shoc-1.1.5-S3D-ratt_kernel","13000","NvidiaA100","52004","52000","0.02953728","0.132823388182373","epyc7","0.162360668182373","0.162360668182373","1"
"shoc-1.1.5-S3D-ratt_kernel","15000","NvidiaA100","60004","60000","0.03081728","0.1352984808032226","epyc7","0.1661157608032226","0.1661157608032226","1"
"shoc-1.1.5-S3D-ratt_kernel","17000","NvidiaA100","68004","68000","0.0332697599999999","0.1368526250250244","epyc7","0.1701223850250244","0.1701223850250243","1"
"shoc-1.1.5-S3D-ratt_kernel","19000","NvidiaA100","76004","76000","0.0360192","0.1444743932159423","epyc7","0.1804935932159423","0.1804935932159423","1"
"shoc-1.1.5-S3D-ratx2_kernel","1000","NvidiaA100","8000","4000","0.08400896","0.1564969737615966","epyc7","0.2405059337615966","0.2405059337615966","1"
"shoc-1.1.5-S3D-ratx2_kernel","3000","NvidiaA100","24000","12000","0.0918528","0.1207521995422363","epyc7","0.2126049995422363","0.2126049995422363","1"
"shoc-1.1.5-S3D-ratx2_kernel","5000","NvidiaA100","40000","20000","0.102656","0.1245831319274902","epyc7","0.2272391319274902","0.2272391319274901","1"
"shoc-1.1.5-S3D-ratx2_kernel","7000","NvidiaA100","56000","28000","0.1104947199999999","0.1234284767926025","epyc7","0.2339231967926025","0.2339231967926024","1"
"shoc-1.1.5-S3D-ratx2_kernel","9000","NvidiaA100","72000","36000","0.0963584","0.1251324599853515","epyc7","0.2214908599853515","0.2214908599853515","1"
"shoc-1.1.5-S3D-ratx2_kernel","11000","NvidiaA100","88000","44000","0.10361344","0.1282140574822998","epyc7","0.2318274974822998","0.2318274974822998","1"
"shoc-1.1.5-S3D-ratx2_kernel","13000","NvidiaA100","104000","52000","0.11161088","0.1286721323901367","epyc7","0.2402830123901367","0.2402830123901367","1"
"shoc-1.1.5-S3D-ratx2_kernel","15000","NvidiaA100","120000","60000","0.1184051199999999","0.1308317021282959","epyc7","0.2492368221282959","0.2492368221282958","1"
"shoc-1.1.5-S3D-ratx2_kernel","17000","NvidiaA100","136000","68000","0.1245184","0.1324276868835449","epyc7","0.2569460868835449","0.2569460868835449","1"
"shoc-1.1.5-S3D-ratx2_kernel","19000","NvidiaA100","152000","76000","0.1324544","0.1352336359649658","epyc7","0.2676880359649658","0.2676880359649658","1"
"shoc-1.1.5-S3D-ratx4_kernel","1000","NvidiaA100","8000","4000","0.0798873599999999","0.1502497497564697","epyc7","0.2301371097564697","0.2301371097564696","1"
"shoc-1.1.5-S3D-ratx4_kernel","3000","NvidiaA100","24000","12000","0.09432064","0.1204289346612548","epyc7","0.2147495746612548","0.2147495746612548","1"
"shoc-1.1.5-S3D-ratx4_kernel","5000","NvidiaA100","40000","20000","0.10475008","0.1241722870959472","epyc7","0.2289223670959472","0.2289223670959472","1"
"shoc-1.1.5-S3D-ratx4_kernel","7000","NvidiaA100","56000","28000","0.1154303999999999","0.1243483570953369","epyc7","0.2397787570953369","0.2397787570953368","1"
"shoc-1.1.5-S3D-ratx4_kernel","9000","NvidiaA100","72000","36000","0.1007103999999999","0.1266252914520263","epyc7","0.2273356914520263","0.2273356914520262","1"
"shoc-1.1.5-S3D-ratx4_kernel","11000","NvidiaA100","88000","44000","0.1087283199999999","0.1273919039990234","epyc7","0.2361202239990234","0.2361202239990233","1"
"shoc-1.1.5-S3D-ratx4_kernel","13000","NvidiaA100","104000","52000","0.1154764799999999","0.1310614438128662","epyc7","0.2465379238128662","0.2465379238128661","1"
"shoc-1.1.5-S3D-ratx4_kernel","15000","NvidiaA100","120000","60000","0.12369408","0.1297865928363037","epyc7","0.2534806728363037","0.2534806728363037","1"
"shoc-1.1.5-S3D-ratx4_kernel","17000","NvidiaA100","136000","68000","0.12971008","0.1328066569842529","epyc7","0.2625167369842529","0.2625167369842529","1"
"shoc-1.1.5-S3D-ratx4_kernel","19000","NvidiaA100","152000","76000","0.13866496","0.1340715893774414","epyc7","0.2727365493774414","0.2727365493774414","1"
"shoc-1.1.5-S3D-ratx_kernel","1000","NvidiaA100","20004","8000","0.0371148799999999","0.1842806125537109","epyc7","0.2213954925537109","0.2213954925537108","1"
"shoc-1.1.5-S3D-ratx_kernel","3000","NvidiaA100","60004","24000","0.036864","0.1573553508148193","epyc7","0.1942193508148193","0.1942193508148193","1"
"shoc-1.1.5-S3D-ratx_kernel","5000","NvidiaA100","100004","40000","0.0374016","0.1696518229278564","epyc7","0.2070534229278564","0.2070534229278564","1"
"shoc-1.1.5-S3D-ratx_kernel","7000","NvidiaA100","140004","56000","0.03671552","0.1683149212841796","epyc7","0.2050304412841797","0.2050304412841796","1"
"shoc-1.1.5-S3D-ratx_kernel","9000","NvidiaA100","180004","72000","0.03774976","0.1721861435491943","epyc7","0.2099359035491943","0.2099359035491942","1"
"shoc-1.1.5-S3D-ratx_kernel","11000","NvidiaA100","220004","88000","0.037888","0.1846054101104736","epyc7","0.2224934101104736","0.2224934101104736","1"
"shoc-1.1.5-S3D-ratx_kernel","13000","NvidiaA100","260004","104000","0.03773952","0.183057541920166","epyc7","0.220797061920166","0.220797061920166","1"
"shoc-1.1.5-S3D-ratx_kernel","15000","NvidiaA100","300004","120000","0.03661312","0.1900991068676757","epyc7","0.2267122268676757","0.2267122268676757","1"
"shoc-1.1.5-S3D-ratx_kernel","17000","NvidiaA100","340004","136000","0.03780608","0.1912545698718261","epyc7","0.2290606498718261","0.2290606498718261","1"
"shoc-1.1.5-S3D-ratx_kernel","19000","NvidiaA100","380004","152000","0.0373964799999999","0.196380089366455","epyc7","0.233776569366455","0.2337765693664549","1"
"shoc-1.1.5-S3D-ratxb_kernel","1000","NvidiaA100","20004","8000","0.03232768","0.1767511087573242","epyc7","0.2090787887573242","0.2090787887573242","1"
"shoc-1.1.5-S3D-ratxb_kernel","3000","NvidiaA100","60004","24000","0.03640832","0.1574522108532715","epyc7","0.1938605308532714","0.1938605308532714","1"
"shoc-1.1.5-S3D-ratxb_kernel","5000","NvidiaA100","100004","40000","0.03647488","0.1695044672290039","epyc7","0.2059793472290039","0.2059793472290039","1"
"shoc-1.1.5-S3D-ratxb_kernel","7000","NvidiaA100","140004","56000","0.03697664","0.1684662654260253","epyc7","0.2054429054260254","0.2054429054260253","1"
"shoc-1.1.5-S3D-ratxb_kernel","9000","NvidiaA100","180004","72000","0.0382412799999999","0.1768551936938476","epyc7","0.2150964736938476","0.2150964736938475","1"
"shoc-1.1.5-S3D-ratxb_kernel","11000","NvidiaA100","220004","88000","0.0380825599999999","0.1770890155462646","epyc7","0.2151715755462646","0.2151715755462645","1"
"shoc-1.1.5-S3D-ratxb_kernel","13000","NvidiaA100","260004","104000","0.03457536","0.1793612073065185","epyc7","0.2139365673065185","0.2139365673065185","1"
"shoc-1.1.5-S3D-ratxb_kernel","15000","NvidiaA100","300004","120000","0.0388454399999999","0.1881743468347168","epyc7","0.2270197868347168","0.2270197868347166","1"
"shoc-1.1.5-S3D-ratxb_kernel","17000","NvidiaA100","340004","136000","0.0353331199999999","0.1885764964703369","epyc7","0.2239096164703369","0.2239096164703368","1"
"shoc-1.1.5-S3D-ratxb_kernel","19000","NvidiaA100","380004","152000","0.03816448","0.1952496931262207","epyc7","0.2334141731262207","0.2334141731262207","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","1000","NvidiaA100","12004","4000","0.01543168","0.1750444991229248","epyc7","0.1904761791229248","0.1904761791229248","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","3000","NvidiaA100","36004","12000","0.0138854399999999","0.1459074600854492","epyc7","0.1597929000854492","0.159792900085449","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","5000","NvidiaA100","60004","20000","0.01392128","0.1505279349353027","epyc7","0.1644492149353027","0.1644492149353027","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","7000","NvidiaA100","84004","28000","0.0140032","0.1541939549987793","epyc7","0.1681971549987793","0.1681971549987793","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","9000","NvidiaA100","108004","36000","0.0142233599999999","0.1625664005895996","epyc7","0.1767897605895996","0.1767897605895995","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","11000","NvidiaA100","132004","44000","0.01415168","0.1613947276995849","epyc7","0.1755464076995849","0.1755464076995849","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","13000","NvidiaA100","156004","52000","0.0139724799999999","0.1659858635058594","epyc7","0.1799583435058593","0.1799583435058593","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","15000","NvidiaA100","180004","60000","0.01449472","0.1878213257611084","epyc7","0.2023160457611084","0.2023160457611084","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","17000","NvidiaA100","204004","68000","0.0132608","0.1696050580780029","epyc7","0.1828658580780029","0.1828658580780029","1"
"shoc-1.1.5-S3D-rdwdot10_kernel","19000","NvidiaA100","228004","76000","0.0144281599999999","0.1777145649908447","epyc7","0.1921427249908447","0.1921427249908446","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","1000","NvidiaA100","12004","4000","0.01249792","0.172593575513916","epyc7","0.185091495513916","0.185091495513916","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","3000","NvidiaA100","36004","12000","0.0119756799999999","0.1583445924456787","epyc7","0.1703202724456787","0.1703202724456786","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","5000","NvidiaA100","60004","20000","0.01179136","0.1497813347784423","epyc7","0.1615726947784423","0.1615726947784423","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","7000","NvidiaA100","84004","28000","0.01191936","0.1534799529730224","epyc7","0.1653993129730224","0.1653993129730223","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","9000","NvidiaA100","108004","36000","0.01174016","0.1576276302221679","epyc7","0.1693677902221679","0.1693677902221679","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","11000","NvidiaA100","132004","44000","0.01193984","0.1620389655419921","epyc7","0.1739788055419922","0.1739788055419921","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","13000","NvidiaA100","156004","52000","0.01185792","0.1672790715008545","epyc7","0.1791369915008545","0.1791369915008545","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","15000","NvidiaA100","180004","60000","0.01197568","0.1697743791278076","epyc7","0.1817500591278076","0.1817500591278076","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","17000","NvidiaA100","204004","68000","0.012032","0.174437554901123","epyc7","0.186469554901123","0.186469554901123","1"
"shoc-1.1.5-S3D-rdwdot2_kernel","19000","NvidiaA100","228004","76000","0.01167872","0.1760949845288086","epyc7","0.1877737045288086","0.1877737045288086","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","1000","NvidiaA100","12004","4000","0.01479168","0.1697776788256836","epyc7","0.1845693588256836","0.1845693588256836","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","3000","NvidiaA100","36004","12000","0.0136447999999999","0.1469181920959472","epyc7","0.1605629920959472","0.1605629920959471","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","5000","NvidiaA100","60004","20000","0.0137472","0.1585579071166992","epyc7","0.1723051071166992","0.1723051071166992","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","7000","NvidiaA100","84004","28000","0.01376256","0.1541973685125732","epyc7","0.1679599285125732","0.1679599285125732","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","9000","NvidiaA100","108004","36000","0.0137983999999999","0.1586688317504883","epyc7","0.1724672317504882","0.1724672317504882","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","11000","NvidiaA100","132004","44000","0.0137728","0.1619989132568359","epyc7","0.1757717132568359","0.1757717132568359","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","13000","NvidiaA100","156004","52000","0.01393152","0.1659421849102783","epyc7","0.1798737049102783","0.1798737049102783","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","15000","NvidiaA100","180004","60000","0.0137472","0.1720559749725342","epyc7","0.1858031749725341","0.1858031749725341","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","17000","NvidiaA100","204004","68000","0.0139827199999999","0.1744180253918457","epyc7","0.1884007453918457","0.1884007453918456","1"
"shoc-1.1.5-S3D-rdwdot3_kernel","19000","NvidiaA100","228004","76000","0.01395712","0.1745234956158447","epyc7","0.1884806156158447","0.1884806156158447","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","1000","NvidiaA100","12004","4000","0.01310208","0.1760115369433594","epyc7","0.1891136169433593","0.1891136169433593","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","3000","NvidiaA100","36004","12000","0.01170432","0.1462038812176513","epyc7","0.1579082012176513","0.1579082012176512","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","5000","NvidiaA100","60004","20000","0.01202688","0.1525415442248535","epyc7","0.1645684242248535","0.1645684242248535","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","7000","NvidiaA100","84004","28000","0.01196544","0.1562472122064209","epyc7","0.1682126522064209","0.1682126522064209","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","9000","NvidiaA100","108004","36000","0.01203712","0.1582640789593506","epyc7","0.1703011989593505","0.1703011989593506","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","11000","NvidiaA100","132004","44000","0.01114112","0.1594080342816162","epyc7","0.1705491542816162","0.1705491542816162","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","13000","NvidiaA100","156004","52000","0.01213952","0.1695449740185547","epyc7","0.1816844940185547","0.1816844940185547","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","15000","NvidiaA100","180004","60000","0.01194496","0.1714370743017578","epyc7","0.1833820343017578","0.1833820343017578","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","17000","NvidiaA100","204004","68000","0.01240064","0.1823265423883056","epyc7","0.1947271823883056","0.1947271823883055","1"
"shoc-1.1.5-S3D-rdwdot6_kernel","19000","NvidiaA100","228004","76000","0.01223168","0.1773587741015625","epyc7","0.1895904541015625","0.1895904541015625","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","1000","NvidiaA100","12004","4000","0.01330688","0.1723782777758789","epyc7","0.1856851577758789","0.1856851577758789","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","3000","NvidiaA100","36004","12000","0.0123648","0.1464827704193115","epyc7","0.1588475704193115","0.1588475704193115","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","5000","NvidiaA100","60004","20000","0.01260544","0.1499495393243408","epyc7","0.1625549793243408","0.1625549793243408","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","7000","NvidiaA100","84004","28000","0.01291264","0.1613975673669433","epyc7","0.1743102073669433","0.1743102073669433","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","9000","NvidiaA100","108004","36000","0.01260544","0.1579484826531982","epyc7","0.1705539226531982","0.1705539226531982","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","11000","NvidiaA100","132004","44000","0.01293824","0.1738233776605224","epyc7","0.1867616176605224","0.1867616176605223","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","13000","NvidiaA100","156004","52000","0.01266176","0.1684851001226806","epyc7","0.1811468601226806","0.1811468601226805","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","15000","NvidiaA100","180004","60000","0.01262592","0.1716013081646728","epyc7","0.1842272281646728","0.1842272281646728","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","17000","NvidiaA100","204004","68000","0.0126208","0.1737915344421386","epyc7","0.1864123344421386","0.1864123344421386","1"
"shoc-1.1.5-S3D-rdwdot7_kernel","19000","NvidiaA100","228004","76000","0.01283072","0.1782057427838135","epyc7","0.1910364627838134","0.1910364627838134","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","1000","NvidiaA100","12004","4000","0.01309696","0.1698070450506592","epyc7","0.1829040050506591","0.1829040050506591","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","3000","NvidiaA100","36004","12000","0.012288","0.1673425179595947","epyc7","0.1796305179595947","0.1796305179595947","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","5000","NvidiaA100","60004","20000","0.01246208","0.1512587661761474","epyc7","0.1637208461761474","0.1637208461761474","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","7000","NvidiaA100","84004","28000","0.01221632","0.1550116634747314","epyc7","0.1672279834747314","0.1672279834747314","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","9000","NvidiaA100","108004","36000","0.01251328","0.1599467991931152","epyc7","0.1724600791931152","0.1724600791931151","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","11000","NvidiaA100","132004","44000","0.01248256","0.162155472913208","epyc7","0.174638032913208","0.174638032913208","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","13000","NvidiaA100","156004","52000","0.01252352","0.1664215445446777","epyc7","0.1789450645446777","0.1789450645446777","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","15000","NvidiaA100","180004","60000","0.01245696","0.1704744631872558","epyc7","0.1829314231872558","0.1829314231872557","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","17000","NvidiaA100","204004","68000","0.01249792","0.1724278746014404","epyc7","0.1849257946014404","0.1849257946014404","1"
"shoc-1.1.5-S3D-rdwdot8_kernel","19000","NvidiaA100","228004","76000","0.01269248","0.1754066658892822","epyc7","0.1880991458892822","0.1880991458892822","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","1000","NvidiaA100","12004","4000","0.01337856","0.1708438997930908","epyc7","0.1842224597930908","0.1842224597930908","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","3000","NvidiaA100","36004","12000","0.0124928","0.1476231572601318","epyc7","0.1601159572601318","0.1601159572601318","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","5000","NvidiaA100","60004","20000","0.01268224","0.1499025416467285","epyc7","0.1625847816467285","0.1625847816467285","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","7000","NvidiaA100","84004","28000","0.0127232","0.1546073034637451","epyc7","0.1673305034637451","0.1673305034637451","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","9000","NvidiaA100","108004","36000","0.0126464","0.1583450207458496","epyc7","0.1709914207458496","0.1709914207458496","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","11000","NvidiaA100","132004","44000","0.01189376","0.1598188769476318","epyc7","0.1717126369476318","0.1717126369476318","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","13000","NvidiaA100","156004","52000","0.0127897599999999","0.1657797952825928","epyc7","0.1785695552825927","0.1785695552825927","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","15000","NvidiaA100","180004","60000","0.01274368","0.1701937036517334","epyc7","0.1829373836517334","0.1829373836517334","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","17000","NvidiaA100","204004","68000","0.01289728","0.1741039483325195","epyc7","0.1870012283325195","0.1870012283325195","1"
"shoc-1.1.5-S3D-rdwdot9_kernel","19000","NvidiaA100","228004","76000","0.0130048","0.1752314365722656","epyc7","0.1882362365722656","0.1882362365722656","1"
"shoc-1.1.5-S3D-rdwdot_kernel","1000","NvidiaA100","12004","4000","0.01360896","0.171174975546875","epyc7","0.184783935546875","0.184783935546875","1"
"shoc-1.1.5-S3D-rdwdot_kernel","3000","NvidiaA100","36004","12000","0.01363968","0.1472272957843017","epyc7","0.1608669757843017","0.1608669757843016","1"
"shoc-1.1.5-S3D-rdwdot_kernel","5000","NvidiaA100","60004","20000","0.0138086399999999","0.1504188456567383","epyc7","0.1642274856567382","0.1642274856567382","1"
"shoc-1.1.5-S3D-rdwdot_kernel","7000","NvidiaA100","84004","28000","0.01362944","0.1538584197259521","epyc7","0.1674878597259521","0.1674878597259521","1"
"shoc-1.1.5-S3D-rdwdot_kernel","9000","NvidiaA100","108004","36000","0.0137983999999999","0.1579225815979004","epyc7","0.1717209815979004","0.1717209815979003","1"
"shoc-1.1.5-S3D-rdwdot_kernel","11000","NvidiaA100","132004","44000","0.0137728","0.1617187714263916","epyc7","0.1754915714263916","0.1754915714263916","1"
"shoc-1.1.5-S3D-rdwdot_kernel","13000","NvidiaA100","156004","52000","0.01289728","0.1629435746447754","epyc7","0.1758408546447754","0.1758408546447754","1"
"shoc-1.1.5-S3D-rdwdot_kernel","15000","NvidiaA100","180004","60000","0.01423872","0.1828917216656494","epyc7","0.1971304416656494","0.1971304416656494","1"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","NvidiaA100","204004","68000","0.0141363199999999","0.1909000817486572","epyc7","0.2050364017486572","0.2050364017486571","1"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","NvidiaA100","228004","76000","0.01418752","0.1960213728222656","epyc7","0.2102088928222656","0.2102088928222656","1"
"shoc-1.1.5-Scan-reduce","1000","NvidiaA100","8004","8000","0.01240064","0.1763756146539306","epyc7","0.1887762546539306","0.1887762546539305","1"
"shoc-1.1.5-Sort-reduce","1000","NvidiaA100","8008","8000","0.03077632","0.1799606699749756","epyc7","0.2107369899749755","0.2107369899749755","1"
"shoc-1.1.5-Triad-Triad","1000","NvidiaA100","8004","4000","0.0111104","0.1655661117645263","epyc7","0.1766765117645263","0.1766765117645262","1"
"shoc-1.1.5-Triad-Triad","3000","NvidiaA100","24004","12000","0.00922112","0.1327225731610107","epyc7","0.1419436931610107","0.1419436931610107","1"
"shoc-1.1.5-Triad-Triad","5000","NvidiaA100","40004","20000","0.00921088","0.1371721671038818","epyc7","0.1463830471038818","0.1463830471038818","1"
"shoc-1.1.5-Triad-Triad","7000","NvidiaA100","56004","28000","0.0097792","0.1419432311828613","epyc7","0.1517224311828613","0.1517224311828613","1"
"shoc-1.1.5-Triad-Triad","9000","NvidiaA100","72004","36000","0.00972288","0.1442681039630127","epyc7","0.1539909839630127","0.1539909839630127","1"
"shoc-1.1.5-Triad-Triad","11000","NvidiaA100","88004","44000","0.0098150399999999","0.1464742990655517","epyc7","0.1562893390655517","0.1562893390655516","1"
"shoc-1.1.5-Triad-Triad","13000","NvidiaA100","104004","52000","0.00986624","0.1490659690148925","epyc7","0.1589322090148925","0.1589322090148925","1"
"shoc-1.1.5-Triad-Triad","15000","NvidiaA100","120004","60000","0.00986112","0.1521729147290039","epyc7","0.1620340347290039","0.1620340347290039","1"
"shoc-1.1.5-Triad-Triad","17000","NvidiaA100","136004","68000","0.0099328","0.1541313689300537","epyc7","0.1640641689300537","0.1640641689300536","1"
"shoc-1.1.5-Triad-Triad","19000","NvidiaA100","152004","76000","0.0099584","0.1571074588409423","epyc7","0.1670658588409423","0.1670658588409423","1"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","100","Tesla_V100_SXM2_32GB","408","800","0.0114176","0.2428272043823242","silver1","0.2542448043823242","0.2542448043823242","1"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","200","Tesla_V100_SXM2_32GB","808","1600","0.00885744","0.1857159624047851","silver1","0.1945734024047851","0.1945734024047851","1"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","300","Tesla_V100_SXM2_32GB","1208","2400","0.01069552","0.2231346935467529","silver1","0.2338302135467529","0.2338302135467528","1"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","400","Tesla_V100_SXM2_32GB","1608","3200","0.0110643199999999","0.2296740718762207","silver1","0.2407383918762207","0.2407383918762206","1"
