"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"shoc-1.1.5-S3D-rdwdot_kernel","100","CPU","0.0012062726176115801","0.0","0.552581075","1.9187264410980225","silver1","2.4713075160980225","0.01993452485603285","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","200","CPU","0.0025222063822787585","0.00043878894251864854","0.582858615","1.9772335957696527","silver1","2.5600922107696533","0.020876082290739277","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","300","CPU","0.003838140146945937","0.0008775778850372971","0.535518595","1.9725184953015136","silver1","2.5080370903015137","0.020324040231321387","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","400","CPU","0.005154073911613115","0.0013163668275559457","0.55745627","1.5946934072766112","silver1","2.152149677276612","0.01654987126119254","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","500","CPU","0.006470007676280294","0.0017551557700745941","0.5135293249999999","1.8814937825286864","silver1","2.3950231075286865","0.019125532356748045","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","600","CPU","0.007785941440947472","0.002193944712593243","0.530040445","1.9138060191571045","silver1","2.4438464641571045","0.01964330171542895","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","900","CPU","0.011733742734949008","0.0035103115401491883","0.57259343","1.9141719546740723","silver1","2.4867653846740723","0.02009845481193712","0","1"
"shoc-1.1.5-S3D-rdwdot_kernel","1000","CPU","0.013049676499616187","0.003949100482667837","0.327684925","1.5402304669219973","epyc7","1.867915391921997","0.013535580278226317","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","3000","CPU","0.039368351792959756","0.012724879333040808","0.272862195","1.6955275545269777","epyc7","1.968389749526977","0.014601106028471976","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","5000","CPU","0.06568702708630332","0.02150065818341378","0.417249855","1.6450851593432618","epyc7","2.0623350143432617","0.015597391062400247","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","7000","CPU","0.09200570237964689","0.030276437033786747","0.53122994","0.2895450920434571","epyc7","0.820775032043457","0.0024307069138328045","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","9000","CPU","0.11832437767299046","0.03905221588415972","0.702248315","1.5451352795129394","epyc7","2.2473835945129395","0.01755982239231618","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","11000","CPU","0.14464305296633403","0.04782799473453269","0.604342925","0.269222748828125","epyc7","0.873565673828125","0.0029905491415851537","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","13000","CPU","0.1709617282596776","0.05660377358490566","0.76023076","0.2671137052557373","epyc7","1.0273444652557373","0.0046213658595380324","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","15000","CPU","0.19728040355302118","0.06537955243527863","0.593054785","0.2392203672064209","epyc7","0.8322751522064209","0.00255266513737013","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","CPU","0.22359907884636473","0.0741553312856516","0.724029625","0.3012990111694336","epyc7","1.0253286361694336","0.004599988088624628","0","7"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","CPU","0.2499177541397083","0.08293111013602457","0.769008395","0.2629494697613526","epyc7","1.0319578647613523","0.004670290740339258","0","7"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","100","CPU","0.0012106590634938042","0.00043878894251864854","0.6573182","1.451836262814331","silver1","2.109154462814331","0.016093909071048372","0","1"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","200","CPU","0.0025265928281609827","0.0013163668275559457","1.11381939","1.4365787213433838","silver1","2.550398111343384","0.020773276830616385","0","1"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","300","CPU","0.003842526592828161","0.002193944712593243","1.74008454","1.561419118294678","silver1","3.3015036582946777","0.02873871518231465","0","1"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","500","CPU","0.006474394122162518","0.003949100482667837","4.39876611","1.887610604706421","silver1","6.286376714706421","0.0603931509869735","0","1"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","1000","CPU","0.01305406294549841","0.008336989907854322","8.411321874999999","1.2143526111602787","epyc7","9.625674486160278","0.09580624391970874","0","7"
"polybench-gpu-1.0-bicg-bicgKernel1","100","CPU","0.0007720144752714113","0.0","0.5607122099999999","1.0852843605871585","silver1","1.6459965705871582","0.011182141806630491","0","1"
"polybench-gpu-1.0-bicg-bicgKernel1","200","CPU","0.001649303651716197","0.00043878894251864854","0.6167153599999999","1.1500259157873536","silver1","1.7667412757873535","0.012462633622288062","0","1"
"polybench-gpu-1.0-bicg-bicgKernel1","300","CPU","0.0025265928281609827","0.0008775778850372971","0.616741535","1.151541116901245","silver1","1.7682826519012451","0.012478979842152658","0","1"
"polybench-gpu-1.0-bicg-bicgKernel1","400","CPU","0.003403882004605768","0.0013163668275559457","0.75857349","1.104609293126831","silver1","1.863182783126831","0.013485391188618854","0","1"
"polybench-gpu-1.0-bicg-bicgKernel1","500","CPU","0.004281171181050554","0.0017551557700745941","0.81424498","0.1847634371295166","silver1","0.9990084171295166","0.0043208634262963804","0","1"
"polybench-gpu-1.0-bicg-bicgKernel1","1000","CPU","0.008667617063274482","0.003949100482667837","0.46425611","0.8156725742346191","epyc7","1.2799286842346191","0.00730000940444931","0","7"
"rodinia-3.1-nn-NearestNeighbor","100","CPU","0.0007764009211536353","0.0","0.60897123","1.5872024379077148","silver1","2.196173667907715","0.017016743573334485","0","1"
