"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"shoc-1.1.5-Sort-reduce","100","CPU","808","800","0.524971765","1.0559806409295651","silver1","1.5809524059295654","1.580952405929565","0","1"
"shoc-1.1.5-Sort-reduce","200","CPU","1608","1600","0.59107329","1.201820119729004","silver1","1.792893409729004","1.792893409729004","0","1"
"shoc-1.1.5-Sort-reduce","300","CPU","2408","2400","0.64664957","1.3766444020153807","silver1","2.023293972015381","2.023293972015381","0","1"
"shoc-1.1.5-Sort-reduce","400","CPU","3208","3200","0.644952295","1.2115476153546143","silver1","1.8564999103546145","1.8564999103546145","0","1"
"shoc-1.1.5-Sort-reduce","500","CPU","4008","4000","0.6508606","1.368681855673218","silver1","2.0195424556732178","2.019542455673218","0","1"
"shoc-1.1.5-Sort-reduce","600","CPU","4808","4800","0.6314993099999999","1.2263405127691651","silver1","1.857839822769165","1.857839822769165","0","1"
"shoc-1.1.5-Sort-reduce","700","CPU","5608","5600","0.7624152599999999","1.3022836745550537","silver1","2.0646989345550537","2.0646989345550537","0","1"
"shoc-1.1.5-Sort-reduce","800","CPU","6408","6400","0.837593425","1.4479049556610109","silver1","2.2854983806610107","2.2854983806610107","0","1"
"shoc-1.1.5-Sort-reduce","900","CPU","7208","7200","0.80004654","1.2567404740075685","silver1","2.0567870140075684","2.0567870140075684","0","1"
"shoc-1.1.5-Sort-reduce","1000","CPU","8008","8000","0.56380973","0.9816397653155516","epyc7","1.5454494953155518","1.5454494953155518","0","7"
"shoc-1.1.5-Sort-reduce","3000","CPU","24008","24000","1.54330653","1.125356733320923","epyc7","2.668663263320923","2.668663263320923","0","7"
"npb-3.3-CG-makea_7","100","CPU","808","400","0.547712875","0.2340544933166504","silver1","0.7817673683166504","0.7817673683166504","0","1"
"npb-3.3-CG-makea_7","200","CPU","1608","800","0.515109265","0.1752174256738281","silver1","0.6903266906738281","0.6903266906738281","0","1"
"npb-3.3-CG-makea_7","300","CPU","2408","1200","0.4992354499999999","0.1727711570556641","silver1","0.6720066070556641","0.6720066070556641","0","1"
"npb-3.3-CG-makea_7","400","CPU","3208","1600","0.58931044","0.1811773453393555","silver1","0.7704877853393555","0.7704877853393555","0","1"
"npb-3.3-CG-makea_7","500","CPU","4008","2000","0.53032251","0.1839044511358643","silver1","0.7142269611358643","0.7142269611358643","0","1"
"npb-3.3-CG-makea_7","600","CPU","4808","2400","0.5682981549999999","0.1648365915515137","silver1","0.7331347465515137","0.7331347465515137","0","1"
"npb-3.3-CG-makea_7","700","CPU","5608","2800","0.52687818","0.1681954245837402","silver1","0.6950736045837402","0.6950736045837402","0","1"
"npb-3.3-CG-makea_7","800","CPU","6408","3200","0.520976115","0.1940412037255859","silver1","0.7150173187255859","0.7150173187255858","0","1"
"npb-3.3-CG-makea_7","900","CPU","7208","3600","0.50172379","0.1622373821038818","silver1","0.6639611721038818","0.6639611721038818","0","1"
"npb-3.3-CG-makea_7","1000","CPU","8008","4000","0.39124871","0.7200798918371583","epyc7","1.1113286018371582","1.1113286018371582","0","7"
"npb-3.3-CG-makea_7","3000","CPU","24008","12000","0.34005845","0.8078519065216065","epyc7","1.1479103565216064","1.1479103565216064","0","7"
"npb-3.3-CG-makea_7","5000","CPU","40008","20000","0.501816325","0.8045255615203858","epyc7","1.3063418865203855","1.3063418865203855","0","7"
"npb-3.3-CG-makea_7","7000","CPU","56008","28000","0.562770585","0.278141280234375","epyc7","0.840911865234375","0.840911865234375","0","7"
