"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"shoc-1.1.5-S3D-rdwdot_kernel","1000","NvidiaA100","0.01908504993449595","0.005924950625411455","0.01360896","0.171174975546875","epyc7","0.184783935546875","0.004615265139191626","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","3000","NvidiaA100","0.05858498080961692","0.019091507570770244","0.01363968","0.1472272957843017","epyc7","0.1608669757843017","0.0026354899689450574","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","5000","NvidiaA100","0.09808491168473789","0.03225806451612903","0.0138086399999999","0.1504188456567383","epyc7","0.1642274856567382","0.002913663034036279","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","7000","NvidiaA100","0.13758484255985887","0.04542462146148782","0.01362944","0.1538584197259521","epyc7","0.1674878597259521","0.0031835471535909","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","9000","NvidiaA100","0.17708477343497983","0.05859117840684661","0.0137983999999999","0.1579225815979004","epyc7","0.1717209815979004","0.003533952458358157","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","11000","NvidiaA100","0.2165847043101008","0.07175773535220539","0.0137728","0.1617187714263916","epyc7","0.1754915714263916","0.003846070728980197","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","13000","NvidiaA100","0.25608463518522173","0.08492429229756418","0.01289728","0.1629435746447754","epyc7","0.1758408546447754","0.0038749833604352253","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","15000","NvidiaA100","0.2955845660603427","0.09809084924292298","0.01423872","0.1828917216656494","epyc7","0.1971304416656494","0.005637272388269206","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","NvidiaA100","0.3350844969354637","0.11125740618828177","0.0141363199999999","0.1909000817486572","epyc7","0.2050364017486572","0.006291704373968004","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","NvidiaA100","0.37458442781058465","0.12442396313364056","0.01418752","0.1960213728222656","epyc7","0.2102088928222656","0.006719867882102379","1","7"
"shoc-1.1.5-S3D-rdwdot_kernel","1000","Tesla_V100_SXM2_32GB","0.01908504993449595","0.005924950625411455","0.0101736","0.1992187091888427","silver1","0.2093923091888427","0.0066522735048099016","1","1"
"shoc-1.1.5-S3D-rdwdot_kernel","3000","Tesla_V100_SXM2_32GB","0.05858498080961692","0.019091507570770244","0.00924176","0.2028232214605712","silver1","0.2120649814605713","0.0068735094082985415","1","1"
"shoc-1.1.5-S3D-rdwdot_kernel","5000","Tesla_V100_SXM2_32GB","0.09808491168473789","0.03225806451612903","0.00941056","0.2147648931860351","silver1","0.2241754531860351","0.007875978428611305","1","1"
