"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"shoc-1.1.5-S3D-qssa2_kernel","1000","NvidiaA100","0.019078466612683427","0.012508229098090849","0.03337728","0.1632202961413574","epyc7","0.1965975761413574","0.005593163356663753","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","3000","NvidiaA100","0.0585783974878044","0.038841342988808425","0.0396492799999999","0.1382527032611084","epyc7","0.1779019832611084","0.0040455974893968015","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","5000","NvidiaA100","0.09807832836292536","0.065174456879526","0.03902976","0.1341801456243896","epyc7","0.1732099056243896","0.0036572011842534863","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","7000","NvidiaA100","0.13757825923804634","0.09150757077024359","0.040832","0.1374311874084472","epyc7","0.1782631874084472","0.004075496900082382","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","9000","NvidiaA100","0.1770781901131673","0.11784068466096116","0.0442112","0.1442050425994873","epyc7","0.1884162425994873","0.004915936770739313","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","11000","NvidiaA100","0.21657812098828827","0.14417379855167872","0.04304384","0.1439979194909668","epyc7","0.1870417594909668","0.004802161125457238","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","13000","NvidiaA100","0.25607805186340926","0.17050691244239632","0.04415488","0.1460793042651367","epyc7","0.1902341842651367","0.005066420603397736","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","15000","NvidiaA100","0.2955779827385302","0.1968400263331139","0.0449279999999999","0.1487620615692138","epyc7","0.1936900615692138","0.005352487902333315","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","17000","NvidiaA100","0.3350779136136512","0.22317314022383147","0.04397056","0.1522336254858398","epyc7","0.1962041854858398","0.005560599642055698","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","19000","NvidiaA100","0.3745778444887721","0.24950625411454905","0.0437350399999999","0.153638588616333","epyc7","0.197373628616333","0.0056574026845723595","1","7"
"shoc-1.1.5-S3D-qssa2_kernel","1000","Tesla_V100_SXM2_32GB","0.019078466612683427","0.012508229098090849","0.02567168","0.2275884556506347","silver1","0.2532601356506347","0.010283522395300006","1","1"
"shoc-1.1.5-S3D-qssa2_kernel","3000","Tesla_V100_SXM2_32GB","0.0585783974878044","0.038841342988808425","0.02765312","0.2461241264752197","silver1","0.2737772464752197","0.011981868128994537","1","1"
"shoc-1.1.5-S3D-qssa2_kernel","5000","Tesla_V100_SXM2_32GB","0.09807832836292536","0.065174456879526","0.0258663999999999","0.2216514241729736","silver1","0.2475178241729736","0.009808190839945484","1","1"
"shoc-1.1.5-S3D-qssa2_kernel","7000","Tesla_V100_SXM2_32GB","0.13757825923804634","0.09150757077024359","0.02544656","0.2013526896490478","silver1","0.2267992496490478","0.008093168537254712","1","1"
