"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"polybench-gpu-1.0-atax-atax_kernel1","100","NvidiaA100","0.001316664362504","0.0","0.01191936","0.1322416259466552","epyc7","0.1441609859466552","0.0012526175552564","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","200","NvidiaA100","0.00329166090626","0.0006583278472679","0.01811968","0.1327599415057373","epyc7","0.1508796215057373","0.0018087663295927","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","300","NvidiaA100","0.0052666574500161","0.0013166556945358","0.0221030399999999","0.1334603144921875","epyc7","0.1555633544921875","0.0021964718892746","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","400","NvidiaA100","0.0072416539937721","0.0019749835418038","0.02607104","0.1337910014733886","epyc7","0.1598620414733886","0.0025523044798099","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","500","NvidiaA100","0.0092166505375282","0.0026333113890717","0.03294208","0.1323344474047851","epyc7","0.1652765274047851","0.0030004996063244","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","600","NvidiaA100","0.0111916470812842","0.0032916392363396","0.0439552","0.135035164074707","epyc7","0.178990364074707","0.0041356904331457","1","7"
"polybench-gpu-1.0-atax-atax_kernel1","700","NvidiaA100","0.0131666436250403","0.0039499670836076","0.0492031999999999","0.1331047586029052","epyc7","0.1823079586029052","0.0044103110930069","1","7"
"npb-3.3-CG-makea_1","1000","NvidiaA100","0.0322516935595362","0.0125082290980908","12.04365312","0.1660198078564458","epyc7","12.209672927856444","1.0","1","7"
"npb-3.3-CG-makea_1","1000","Tesla_V100_SXM2_32GB","0.0322516935595362","0.0125082290980908","11.8097152","0.2042959446380621","silver1","12.014011144638062","0.9838036964552622","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","1000","NvidiaA100","0.0125017281219757","0.0059249506254114","0.0101376","0.1723420199798584","epyc7","0.1824796199798584","0.0044245207139268","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","3000","NvidiaA100","0.0388350153720564","0.0190915075707702","0.0080384","0.1358126417938232","epyc7","0.1438510417938232","0.0012269612952622","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","5000","NvidiaA100","0.065168302622137","0.032258064516129","0.00753152","0.1349593438000488","epyc7","0.1424908638000488","0.0011143697850567","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","7000","NvidiaA100","0.0915015898722177","0.0454246214614878","0.0074803199999999","0.1370919379956054","epyc7","0.1445722579956054","0.0012866614387102","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","9000","NvidiaA100","0.1178348771222983","0.0585911784068466","0.008704","0.1564163632354736","epyc7","0.1651203632354736","0.0029875727984042","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","11000","NvidiaA100","0.144168164372379","0.0717577353522053","0.00837632","0.1548760336682129","epyc7","0.1632523536682129","0.0028329444929775","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","13000","NvidiaA100","0.1705014516224596","0.0849242922975641","0.00809472","0.1468356331646728","epyc7","0.1549303531646728","0.0021440739121326","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","15000","NvidiaA100","0.1968347388725403","0.0980908492429229","0.00800256","0.1500165058569336","epyc7","0.1580190658569336","0.0023997484107673","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","17000","NvidiaA100","0.2231680261226209","0.1112574061882817","0.00951808","0.1617439458331298","epyc7","0.1712620258331298","0.003495961457982","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","19000","NvidiaA100","0.2495013133727016","0.1244239631336405","0.0094463999999999","0.1633999172912597","epyc7","0.1728463172912597","0.0036271044177217","1","7"
"nvidia-4.2-VectorAdd-VectorAdd","1000","Tesla_V100_SXM2_32GB","0.0125017281219757","0.0059249506254114","0.00779296","0.1970300571203613","silver1","0.2048230171203613","0.0062740410257412","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","3000","Tesla_V100_SXM2_32GB","0.0388350153720564","0.0190915075707702","0.00822272","0.2447846919567871","silver1","0.2530074119567871","0.0102626026756124","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","5000","Tesla_V100_SXM2_32GB","0.065168302622137","0.032258064516129","0.00894464","0.253896346251831","silver1","0.262840986251831","0.0110765968628906","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","7000","Tesla_V100_SXM2_32GB","0.0915015898722177","0.0454246214614878","0.00832528","0.2634051429736328","silver1","0.2717304229736328","0.0118124381351096","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","9000","Tesla_V100_SXM2_32GB","0.1178348771222983","0.0585911784068466","0.00689664","0.216123675170288","silver1","0.223020315170288","0.0077803595211712","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","11000","Tesla_V100_SXM2_32GB","0.144168164372379","0.0717577353522053","0.007168","0.2237582752532959","silver1","0.2309262752532959","0.0084347915068701","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","13000","Tesla_V100_SXM2_32GB","0.1705014516224596","0.0849242922975641","0.00698848","0.2330537296252441","silver1","0.2400422096252441","0.0091893815844694","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","15000","Tesla_V100_SXM2_32GB","0.1968347388725403","0.0980908492429229","0.00685056","0.23676196784729","silver1","0.24361252784729","0.0094849219640182","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","17000","Tesla_V100_SXM2_32GB","0.2231680261226209","0.1112574061882817","0.0076644799999999","0.2481276609606933","silver1","0.2557921409606933","0.0104931143038681","1","1"
"nvidia-4.2-VectorAdd-VectorAdd","19000","Tesla_V100_SXM2_32GB","0.2495013133727016","0.1244239631336405","0.00746496","0.258655473807373","silver1","0.266120433807373","0.0113480598292141","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","100","Tesla_V100_SXM2_32GB","0.0","0.0","0.05080576","0.2329361909887695","silver1","0.2837419509887695","0.0128067168878088","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","200","Tesla_V100_SXM2_32GB","0.000658332181252","0.0006583278472679","0.25306112","0.1787137346600341","silver1","0.4317748546600342","0.025060442694819","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","300","Tesla_V100_SXM2_32GB","0.001316664362504","0.0013166556945358","0.59461632","0.2605517841717529","silver1","0.8551681041717529","0.0601076832703126","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","400","Tesla_V100_SXM2_32GB","0.001974996543756","0.0019749835418038","1.44224768","0.1819896189654542","silver1","1.624237298965454","0.1237689559056714","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","500","Tesla_V100_SXM2_32GB","0.002633328725008","0.0026333113890717","3.5335936","0.1742158482421876","silver1","3.707809448242188","0.296240894124608","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","600","Tesla_V100_SXM2_32GB","0.00329166090626","0.0032916392363396","4.52427776","0.1820728049566652","silver1","4.706350564956665","0.3788971735583822","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","700","Tesla_V100_SXM2_32GB","0.003949993087512","0.0039499670836076","4.79035904","0.1859063904504396","silver1","4.97626543045044","0.4012399275743517","1","1"
"polybench-gpu-1.0-covariance-covar_kernel","100","NvidiaA100","0.0","0.0","0.09088512","0.1239836639508056","epyc7","0.2148687839508056","0.0071055998833232","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","200","NvidiaA100","0.000658332181252","0.0006583278472679","0.4775270399999999","0.1224735798883056","epyc7","0.6000006198883057","0.0389856738404529","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","300","NvidiaA100","0.001316664362504","0.0013166556945358","1.08954112","0.1197918229626465","epyc7","1.2093329429626465","0.0894244008202503","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","400","NvidiaA100","0.001974996543756","0.0019749835418038","2.23837184","0.120847949505005","epyc7","2.359219789505005","0.1846086320092039","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","500","NvidiaA100","0.002633328725008","0.0026333113890717","4.961295359999999","0.1148817602087404","epyc7","5.07617712020874","0.4095103216614125","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","600","NvidiaA100","0.00329166090626","0.0032916392363396","4.53799936","0.1159658747564699","epyc7","4.65396523475647","0.3745608709076662","1","7"
"polybench-gpu-1.0-covariance-covar_kernel","700","NvidiaA100","0.003949993087512","0.0039499670836076","6.78075904","0.116781052468262","epyc7","6.897540092468262","0.5602773599590054","1","7"
