"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device","#machine"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","IntelXeonCPU","204004","68000","0.2573657199999999","0.0735413863995361","gold2","0.3309071063995361","0.330907106399536","0","2"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","IntelXeonCPU","228004","76000","0.28406611","0.0989223429113769","gold2","0.3829884529113769","0.3829884529113769","0","2"
"shoc-1.1.5-S3D-rdwdot_kernel","1000","CPU","12004","4000","0.026087065","1.5451450154595947","dungani","1.5712320804595947","1.5712320804595947","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","3000","CPU","36004","12000","0.034825545","1.5922465508709716","dungani","1.6270720958709717","1.6270720958709717","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","5000","CPU","60004","20000","0.044566885","1.5941948738043217","dungani","1.6387617588043213","1.6387617588043215","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","7000","CPU","84004","28000","0.0488436499999999","1.542861433847046","dungani","1.591705083847046","1.591705083847046","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","9000","CPU","108004","36000","0.07231503","1.5692409945513914","dungani","1.6415560245513916","1.6415560245513914","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","11000","CPU","132004","44000","0.062617735","1.6834145030065917","dungani","1.7460322380065918","1.7460322380065916","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","13000","CPU","156004","52000","0.077438305","1.676777650734253","dungani","1.754215955734253","1.754215955734253","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","15000","CPU","180004","60000","0.086005605","0.063913189631958","dungani","0.149918794631958","0.149918794631958","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","CPU","204004","68000","0.09835838","1.8354356416064448","dungani","1.933794021606445","1.933794021606445","0","3"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","CPU","228004","76000","0.105619255","1.5423275795642089","dungani","1.647946834564209","1.6479468345642088","0","3"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","1000","IntelXeonCPU","12008","8000","0.1746117999999999","0.1225459644348144","gold2","0.2971577644348144","0.2971577644348143","0","2"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced3","1000","CPU","12008","8000","0.579502505","1.0260093987628174","dungani","1.6055119037628174","1.6055119037628174","0","3"
"polybench-gpu-1.0-bicg-bicgKernel1","100","IntelXeonCPU","808","400","0.07469663","0.0954650940905761","gold2","0.1701617240905761","0.1701617240905761","0","2"
"polybench-gpu-1.0-bicg-bicgKernel1","1000","CPU","8008","4000","0.1362721949999999","0.531447646003418","dungani","0.667719841003418","0.6677198410034179","0","3"
"shoc-1.1.5-S3D-qssab_kernel","3000","IntelXeonCPU","12000","36000","0.2260961199999999","0.072140488505249","gold2","0.298236608505249","0.2982366085052489","0","2"
"shoc-1.1.5-S3D-qssab_kernel","5000","IntelXeonCPU","20000","60000","0.26180415","0.065583898171997","gold2","0.327388048171997","0.327388048171997","0","2"
"shoc-1.1.5-S3D-qssab_kernel","7000","IntelXeonCPU","28000","84000","0.28133208","0.0661808804339599","gold2","0.3475129604339599","0.3475129604339598","0","2"
"shoc-1.1.5-S3D-qssab_kernel","9000","IntelXeonCPU","36000","108000","0.3240183","0.085525214251709","gold2","0.409543514251709","0.409543514251709","0","2"
"shoc-1.1.5-S3D-qssab_kernel","11000","IntelXeonCPU","44000","132000","0.352517975","0.1187211149658203","gold2","0.4712390899658203","0.4712390899658203","0","2"
"shoc-1.1.5-S3D-qssab_kernel","13000","IntelXeonCPU","52000","156000","0.3155411999999999","0.0731013495147705","gold2","0.3886425495147705","0.3886425495147704","0","2"
"shoc-1.1.5-S3D-qssab_kernel","15000","IntelXeonCPU","60000","180000","0.369290165","0.0760697802972412","gold2","0.4453599452972412","0.4453599452972412","0","2"
"shoc-1.1.5-S3D-qssab_kernel","17000","IntelXeonCPU","68000","204000","0.3687485749999999","0.0682977144439697","gold2","0.4370462894439697","0.4370462894439696","0","2"
"shoc-1.1.5-S3D-qssab_kernel","19000","IntelXeonCPU","76000","228000","0.487164975","0.1312284461730957","gold2","0.6183934211730957","0.6183934211730957","0","2"
"shoc-1.1.5-S3D-rdwdot7_kernel","17000","IntelXeonCPU","204004","68000","0.256854745","0.0843735016888427","gold2","0.3412282466888428","0.3412282466888426","0","2"
"shoc-1.1.5-S3D-rdwdot7_kernel","19000","IntelXeonCPU","228004","76000","0.2490348449999999","0.0731044181530761","gold2","0.3221392631530761","0.322139263153076","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","3000","IntelXeonCPU","24000","12000","0.4481328149999999","0.0641905645166015","gold2","0.5123233795166016","0.5123233795166015","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","7000","IntelXeonCPU","56000","28000","0.4750102599999999","0.068057195291748","gold2","0.543067455291748","0.5430674552917479","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","9000","IntelXeonCPU","72000","36000","0.53105003","0.0866948926379394","gold2","0.6177449226379395","0.6177449226379393","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","11000","IntelXeonCPU","88000","44000","0.5327081149999999","0.0646544033105469","gold2","0.5973625183105469","0.5973625183105469","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","13000","IntelXeonCPU","104000","52000","0.613057165","0.1168029023675537","gold2","0.7298600673675537","0.7298600673675537","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","15000","IntelXeonCPU","120000","60000","0.5819391549999999","0.080674952131958","gold2","0.662614107131958","0.6626141071319579","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","17000","IntelXeonCPU","136000","68000","0.63496563","0.06549504237854","gold2","0.70046067237854","0.7004606723785399","0","2"
"shoc-1.1.5-S3D-ratx4_kernel","19000","IntelXeonCPU","152000","76000","0.61967723","0.0655139244799805","gold2","0.6851911544799805","0.6851911544799805","0","2"
"shoc-1.1.5-S3D-rdwdot2_kernel","17000","IntelXeonCPU","204004","68000","0.1746037899999999","0.0984903872460937","gold2","0.2730941772460937","0.2730941772460936","0","2"
